Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.671397,0.549325,0.061036,0.000732,0.008667,1.002090
1,0.366217,0.244144,0.122072,-0.008545,0.007446,0.995254
2,0.793469,-0.122072,0.000000,0.000855,0.010376,1.003067
3,0.244144,-0.183108,-0.122072,-0.003662,0.003662,0.993790
4,0.366217,-0.305180,0.000000,-0.003540,0.009766,0.992691
5,0.671397,-0.305180,0.000000,-0.003784,0.013306,0.991226
6,-0.122072,-0.488289,-0.122072,-0.001099,0.011109,1.002457
7,-0.061036,-0.427253,0.000000,0.000244,0.001465,1.002579
8,0.305180,-0.305180,0.000000,-0.002686,0.013062,0.993912
9,-0.671397,-0.427253,0.061036,0.002686,0.003174,1.005142
10,-0.122072,-0.244144,0.000000,-0.001221,0.011231,0.998550
11,-0.610361,-0.488289,0.000000,0.001587,0.007935,0.996475
12,0.122072,-0.305180,0.000000,0.000122,0.005859,0.998428
13,-0.305180,-0.427253,0.000000,-0.005615,0.004639,1.008804
14,0.427253,-0.305180,0.000000,0.004761,0.005127,1.000748
15,0.610361,-0.244144,-0.122072,-0.003784,0.007324,1.000137
16,0.915541,-0.183108,-0.122072,0.000244,0.005493,1.002579
17,1.525902,-0.122072,-0.183108,-0.003906,0.008545,0.993668
18,0.061036,-0.305180,-0.122072,-0.000122,0.006470,0.985367
19,0.854505,-0.183108,-0.122072,-0.000610,0.009155,0.994278
20,0.244144,-0.183108,0.000000,0.002197,0.005249,0.995743
21,0.244144,-0.122072,0.000000,0.002075,0.008179,0.990494
22,-0.305180,-0.183108,0.000000,0.005615,0.004639,1.000870
23,0.244144,0.061036,0.061036,0.003296,0.005493,1.004166
24,0.061036,0.000000,0.000000,-0.003418,0.007080,0.997818
25,0.000000,0.061036,0.000000,0.000977,0.004639,0.994644
26,0.427253,0.000000,0.061036,-0.002564,0.003784,1.004532
27,0.549325,0.183108,0.061036,0.005127,0.009155,0.998062
28,0.671397,0.122072,0.000000,-0.003784,0.006348,0.999771
29,0.549325,0.122072,0.000000,-0.000244,0.002197,1.004288
30,0.793469,0.122072,-0.183108,0.002930,-0.000488,0.991348
31,1.403830,0.000000,-0.122072,0.004517,0.015991,0.997574
32,-0.122072,-0.305180,-0.122072,-0.005737,0.007324,1.001236
