0,-0.732433,-0.549325,0.0,0.014159999999999999,-0.003906,1.0095370000000001
2,-1.586938,0.183108,-0.122072,-0.003296,-0.011475,1.0008700000000001
4,-0.671397,0.366217,0.0,-0.009276999999999999,-0.012695999999999999,0.988052
6,-0.427253,0.30518,-0.122072,-0.000122,-0.005493,0.9907379999999999
8,0.30518,0.244144,0.0,0.008301000000000001,-0.000122,0.9976959999999999
10,0.244144,0.0,0.0,0.005737,0.001343,1.006607
12,0.48828900000000003,0.122072,0.061036,0.011963,-0.008423,0.986099
14,-0.061036,0.0,0.0,0.006714,-0.002441,1.002823
16,-0.122072,0.183108,0.122072,0.013916,0.0023190000000000003,1.0048979999999998
18,-0.671397,0.061036,0.0,0.011963,0.001343,1.0080719999999999
20,0.183108,0.183108,0.0,0.012206999999999999,0.005249,1.001724
22,0.549325,0.0,0.0,0.006104,0.0015869999999999999,0.9901270000000001
24,0.427253,-0.244144,0.0,0.009033,0.005249,1.002213
26,-0.793469,-0.183108,0.0,0.009888,-0.004517,0.9987950000000001
28,-0.366217,0.366217,0.122072,-0.001953,-0.002564,0.997818
30,-0.6103609999999999,0.427253,-0.122072,0.001709,0.000122,1.001846
32,0.244144,0.427253,-0.122072,0.009644,0.004517,0.996353
34,0.732433,0.30518,0.0,0.007201999999999999,0.0021969999999999997,1.000626
36,0.9155409999999999,0.244144,0.183108,0.012818000000000001,-0.006836,1.0042879999999998
38,0.671397,0.366217,0.061036,0.010131999999999999,-0.0023190000000000003,0.997452
40,0.183108,0.183108,0.0,0.006592,-0.00061,1.0040440000000002
42,-0.122072,0.122072,0.0,0.011840999999999999,0.002441,1.011978
44,0.427253,0.48828900000000003,0.0,-0.00293,0.001343,0.995132
46,0.48828900000000003,0.427253,0.0,0.003662,-0.001099,0.995132
48,0.48828900000000003,0.30518,0.0,0.0021969999999999997,0.003052,0.9994049999999999
50,1.2207219999999999,0.183108,-0.183108,0.004639,0.00647,0.9948879999999999
52,1.647974,0.122072,-0.183108,0.0094,0.000122,1.008804
54,2.2583349999999998,0.30518,-0.366217,0.005371,0.001831,1.0042879999999998
