Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.793469,-0.244144,0.0,-0.0015869999999999999,0.00647,1.0048979999999998
4,-0.671397,-0.427253,-0.122072,-0.005249,0.001709,1.006729
8,-0.854505,-0.061036,0.061036,-0.001099,0.005493,0.9991610000000001
12,-1.525902,-0.061036,0.0,0.003418,-0.001953,1.0095370000000001
16,-0.671397,-0.427253,0.0,-0.0035399999999999997,0.008301000000000001,1.0008700000000001
20,-0.976577,-0.427253,-0.122072,0.001343,0.006836,0.9959870000000001
24,-0.9155409999999999,-0.061036,0.061036,-0.003296,0.0037840000000000005,1.00209
28,-0.671397,-0.244144,0.0,-0.0031739999999999997,-0.000366,0.9976959999999999
32,-0.427253,-0.30518,-0.122072,-0.005615,-0.004883,0.976822
36,-1.09865,-0.244144,0.0,-0.001831,0.006958,0.997208
40,-0.9155409999999999,-0.30518,0.0,-0.001099,0.002564,0.9984280000000001
44,-0.48828900000000003,-0.244144,0.0,-0.005249,0.006958,0.997574
48,-0.48828900000000003,-0.366217,-0.183108,-0.001221,0.003662,0.9991610000000001
52,-0.244144,0.061036,0.244144,0.004639,-0.008423,1.000504
56,5.371176,0.732433,0.061036,-0.0043950000000000005,-0.000977,0.985733
60,-0.854505,-1.40383,-0.366217,-0.006226,0.018677000000000003,0.9863430000000001
64,-1.281758,-0.671397,0.183108,0.0,0.0037840000000000005,0.9979399999999999
68,-0.244144,-1.09865,-0.30518,0.0008550000000000001,0.006104,1.006851
72,1.70901,0.0,0.0,0.002686,-0.002441,1.012467
76,5.065995,0.793469,0.0,0.008545,0.009766,1.0365149999999999
80,5.0049589999999995,0.30518,-0.244144,-0.011597,0.019165,0.98439
84,3.418021,-0.732433,-0.122072,-0.000977,0.025513,0.9869540000000001
88,-0.30518,-2.4414439999999997,-0.9155409999999999,-0.023194,0.072755,0.9398340000000001
92,-3.90631,-0.671397,0.549325,0.002441,0.00647,1.013931
96,-8.728161,-3.234913,0.366217,-0.015869,0.032593000000000004,0.9149309999999999
