Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.671397,0.549325,0.061036,0.000732,0.008667,1.00209
4,0.366217,-0.30518,0.0,-0.0035399999999999997,0.009766,0.992691
8,0.30518,-0.30518,0.0,-0.002686,0.013062,0.9939120000000001
12,0.122072,-0.30518,0.0,0.000122,0.0058590000000000005,0.9984280000000001
16,0.9155409999999999,-0.183108,-0.122072,0.000244,0.005493,1.002579
20,0.244144,-0.183108,0.0,0.0021969999999999997,0.005249,0.995743
24,0.061036,0.0,0.0,-0.003418,0.0070799999999999995,0.997818
28,0.671397,0.122072,0.0,-0.0037840000000000005,0.0063479999999999995,0.999771
32,-0.122072,-0.30518,-0.122072,-0.005737,0.007324,1.001236
36,-0.48828900000000003,0.122072,-0.122072,0.0031739999999999997,0.006958,1.0011139999999998
40,0.30518,0.671397,0.061036,0.004028,0.007812999999999999,1.001968
44,0.671397,0.0,-0.122072,0.003296,0.004761,1.0085600000000001
48,0.244144,0.0,0.0,0.004273,0.007324,0.9973299999999999
52,0.183108,0.0,0.0,0.0023190000000000003,0.001343,1.007706
56,-0.122072,-0.061036,-0.122072,0.000122,0.0031739999999999997,1.003922
60,-0.244144,-0.183108,-0.122072,0.001343,0.003662,0.999771
64,0.366217,0.9155409999999999,0.122072,0.0063479999999999995,0.002686,1.0047760000000001
68,0.549325,0.671397,0.0,-0.003296,0.004761,0.999771
72,0.976577,0.183108,0.0,-0.002686,0.003662,0.996719
76,-0.183108,-0.061036,0.061036,0.001709,0.0063479999999999995,1.002335
80,0.183108,0.122072,0.0,-0.001099,-0.001099,1.000626
84,1.159686,0.061036,-0.183108,0.007568000000000001,0.006104,1.005509
88,1.037613,0.122072,0.0,0.00293,0.013306,1.0031889999999999
92,0.366217,0.30518,0.0,-0.001221,-0.000244,1.007706
96,0.9155409999999999,0.0,0.0,-0.000732,0.0051270000000000005,1.002945
100,0.793469,0.122072,-0.122072,0.001221,0.005493,0.9948879999999999
104,0.732433,0.244144,0.0,0.00415,0.0063479999999999995,0.9980620000000001
108,1.2207219999999999,0.30518,0.0,0.001709,0.006836,0.9904940000000001
112,0.671397,0.061036,0.0,0.0023190000000000003,0.001709,0.999527
116,1.159686,0.244144,0.244144,0.0063479999999999995,0.009644,1.0040440000000002
120,1.342794,0.793469,0.244144,0.001831,0.00415,0.9984280000000001
124,3.234913,1.159686,0.427253,0.001221,-0.0031739999999999997,1.0236969999999999
128,6.042573,0.366217,0.0,-0.007935,0.022095,1.000504
132,4.638743,-0.122072,-0.183108,-0.00293,0.017212,1.0000149999999999
136,4.089418,0.30518,-0.366217,-0.028321,0.017456,0.984268
140,3.051804,-0.366217,-0.122072,-0.002564,0.020508000000000002,0.9979399999999999
144,2.014191,-0.671397,-0.122072,-0.003662,0.015747,1.001724
148,1.647974,-0.48828900000000003,0.0,-0.0031739999999999997,0.019043,0.996719
152,1.281758,-0.427253,0.122072,0.003418,0.018433,1.0008700000000001
156,1.7700470000000001,-0.976577,0.0,0.019287000000000002,0.019776,1.001602
160,2.624552,-1.2207219999999999,0.671397,-0.005982,0.01648,0.9871979999999999
164,2.746624,-3.418021,0.366217,0.002564,0.021241,0.9901270000000001
168,-0.122072,-1.647974,1.09865,0.01294,0.017456,1.009415
172,5.371176,1.2207219999999999,1.09865,-0.018677000000000003,0.046876,0.946059
176,-8.789197,-2.2583349999999998,0.061036,0.039185000000000005,0.013428,1.0365149999999999
180,0.671397,1.8921189999999999,0.671397,-0.005737,0.02295,0.984756
184,-1.7700470000000001,-1.281758,-0.30518,-0.006714,0.015259,0.988785
188,-0.30518,-1.037613,-0.48828900000000003,0.03772,0.009644,1.025528
192,1.464866,3.1128400000000003,0.061036,0.01001,0.015991,0.997452
196,1.525902,0.427253,-0.366217,-0.008179,0.018677000000000003,0.9799950000000001
200,3.356985,0.732433,-0.122072,0.006714,0.018311,0.9897610000000001
204,-0.671397,1.09865,0.0,-0.005371,0.045533,0.944106
208,-11.718929,-2.50248,0.061036,0.010376,0.010498,0.994766
212,-5.676356,0.244144,0.732433,0.014771000000000001,-0.003906,1.006485
216,-12.268253999999999,-1.159686,1.525902,-0.001465,0.014159999999999999,0.968765
220,-12.146181,0.061036,2.380407,0.011353,-0.013672,1.019059
224,-10.498207,-1.647974,1.647974,0.000977,-0.001343,0.988907
228,-25.085832,-8.484016,2.868696,-0.003052,0.0023190000000000003,0.937392
232,-23.559929999999998,-7.263294,2.746624,0.009766,-0.056152999999999995,1.0167389999999998
236,-25.513085,-8.42298,2.990768,0.020996,-0.064576,1.000504
240,-20.386053,-4.028382,3.540093,0.030762,-0.008545,1.045914
244,-30.518044,0.793469,-1.7700470000000001,0.010986,-0.043824,0.9994049999999999
248,-34.180209000000005,0.671397,-9.033341,-0.018677000000000003,-0.046998000000000005,1.03566
252,-47.669184,2.868696,-11.108568,0.076417,-0.202029,1.057389
256,-68.726635,13.244831,8.056764,0.039429,-0.067018,0.9190809999999999
260,-138.673991,13.916228,-20.325017000000003,-0.029053,0.44947,1.125261
264,-437.689784,92.225528,-19.287404000000002,0.340093,0.083864,1.40798
