Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.000000,0.122072,0.000000,-0.002564,-0.001709,0.999283
1,0.122072,0.000000,0.000000,0.005005,-0.002075,1.003677
2,0.122072,0.061036,0.000000,-0.000732,-0.004883,1.002090
3,0.122072,0.000000,-0.183108,-0.000610,-0.004395,1.005509
4,0.000000,0.000000,0.000000,0.002808,-0.000122,0.999771
5,0.000000,0.000000,0.000000,0.001099,-0.001831,1.007095
6,-0.244144,-0.244144,0.000000,0.001465,-0.001587,0.996353
7,-0.061036,-0.183108,-0.122072,0.000977,-0.003174,0.995132
8,-0.183108,-0.183108,0.000000,-0.000977,-0.003906,1.003067
9,0.061036,0.000000,-0.122072,-0.000610,0.001587,0.984634
10,-0.549325,-0.366217,0.000000,0.004273,-0.002197,1.009171
11,-0.244144,-0.244144,-0.122072,0.003906,-0.003052,0.996231
12,-0.488289,-0.244144,0.000000,0.003540,-0.003418,1.001236
13,-0.366217,-0.061036,-0.183108,-0.001587,-0.002808,1.005753
14,-0.183108,-0.061036,0.000000,0.008301,-0.005005,0.996719
15,-0.244144,-0.183108,0.000000,0.008911,-0.001953,0.996963
16,-0.244144,-0.305180,-0.183108,-0.012818,0.000244,1.000137
17,-0.915541,-0.061036,0.000000,0.004883,-0.018433,1.000870
18,0.610361,-0.122072,-0.122072,-0.000732,0.001343,0.990738
19,-0.427253,-0.061036,-0.122072,0.005982,-0.011719,1.010391
20,0.427253,0.000000,0.000000,0.000244,0.002686,1.000259
21,0.000000,0.000000,0.000000,0.002564,-0.005249,0.997330
22,0.061036,-0.183108,-0.122072,0.001831,0.000000,0.995010
23,-0.061036,-0.122072,-0.122072,0.002441,-0.000488,1.003677
24,-0.061036,-0.183108,0.000000,-0.000855,-0.005982,1.002090
25,0.061036,0.000000,-0.183108,0.003540,-0.005005,0.999771
26,-0.183108,-0.061036,-0.122072,0.000610,-0.003296,0.993179
27,-0.305180,-0.183108,-0.183108,-0.000732,-0.006470,1.004166
28,-0.122072,-0.183108,0.000000,0.002197,0.000855,1.000870
29,-0.183108,-0.183108,0.000000,-0.001099,-0.003296,0.995499
30,-0.122072,-0.061036,0.000000,0.000732,-0.008911,0.997574
31,0.061036,0.000000,-0.122072,0.002564,-0.002930,0.995499
32,0.122072,0.000000,0.000000,0.001587,-0.005127,0.995254
33,0.061036,-0.122072,-0.122072,0.005737,-0.009766,1.001846
34,0.305180,0.000000,0.000000,0.001587,0.000244,0.995254
35,0.305180,0.000000,0.000000,0.007568,-0.004395,0.999771
36,0.183108,0.000000,-0.183108,0.000610,-0.005249,1.004044
37,0.305180,0.061036,-0.122072,0.004150,-0.002075,0.999039
38,0.061036,0.061036,0.000000,0.002686,-0.000122,1.002335
39,0.000000,0.000000,0.000000,0.003296,-0.000488,1.005753
40,-0.305180,-0.244144,0.000000,0.003540,-0.003174,1.003311
41,-0.427253,-0.061036,-0.183108,-0.000977,-0.004883,1.001358
42,-0.244144,-0.061036,-0.122072,-0.000977,-0.001587,0.996109
43,-0.488289,-0.244144,-0.183108,-0.000610,-0.008423,1.000748
44,0.000000,-0.122072,-0.183108,-0.000244,0.000488,1.005997
45,-0.366217,-0.061036,-0.183108,0.004395,-0.004883,1.005631
46,-0.061036,-0.122072,0.000000,-0.000732,-0.003662,1.000381
47,-0.122072,-0.183108,-0.122072,-0.000244,-0.001831,0.998672
48,-0.061036,-0.183108,-0.183108,0.004150,0.000977,1.004288
49,-0.122072,-0.244144,-0.122072,0.003906,-0.004761,0.999893
50,-0.061036,-0.122072,-0.122072,-0.000122,-0.006348,1.001114
51,-0.183108,-0.061036,0.000000,-0.001343,-0.001587,0.999405
52,-0.183108,-0.183108,0.000000,0.004761,0.002808,0.998795
53,-0.183108,-0.305180,0.000000,0.004395,-0.000366,0.989883
54,-0.183108,-0.244144,0.000000,0.003784,-0.000366,1.005509
55,-0.610361,-0.366217,-0.122072,-0.000244,0.003174,0.998428
56,-0.488289,-0.366217,0.000000,0.002441,-0.002930,1.008072
57,-0.366217,-0.244144,-0.122072,0.000610,-0.003418,0.993423
58,-0.427253,-0.244144,0.000000,-0.001099,-0.007324,1.001968
59,0.122072,0.000000,0.000000,-0.000122,-0.004273,1.006485
60,-0.061036,-0.122072,-0.122072,0.001099,-0.008667,0.994644
61,0.305180,0.000000,0.000000,0.001221,-0.003540,1.004166
62,0.000000,0.000000,-0.122072,0.003052,-0.003296,1.000992
63,0.122072,-0.122072,-0.122072,-0.000488,-0.001099,0.997940
64,0.000000,0.000000,-0.122072,0.002930,-0.004150,0.999771
65,0.000000,-0.122072,-0.122072,0.008545,-0.003296,0.998428
66,-0.122072,-0.061036,-0.122072,0.002441,-0.005005,1.004532
67,0.183108,0.000000,-0.183108,0.000000,-0.004273,1.005875
68,-0.061036,-0.244144,0.000000,0.006104,-0.003296,1.002945
69,-0.244144,0.061036,-0.122072,0.000366,-0.001221,1.005753
70,0.000000,0.183108,-0.122072,-0.003906,-0.005371,0.998306
71,0.366217,0.183108,-0.122072,0.013428,-0.002564,0.997940
72,0.183108,0.488289,0.000000,-0.005859,-0.009033,0.996841
73,1.098650,0.305180,-0.122072,0.019043,0.001221,1.001236
74,0.305180,0.793469,0.000000,-0.009888,-0.014038,1.004898
75,1.647974,0.549325,-0.122072,0.014649,0.005005,1.001602
76,0.366217,1.037613,-0.122072,-0.012573,-0.004028,0.995132
77,1.464866,0.732433,0.122072,0.015137,-0.002197,1.016373
78,1.342794,1.403830,0.183108,-0.006470,0.000488,0.984512
79,0.915541,1.037613,0.183108,0.003906,0.000855,1.000381
