Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.0,0.061036,0.0,0.006714,-0.012573,1.007706
2,0.122072,0.0,-0.122072,0.005493,-0.006958,1.000259
4,1.037613,0.0,-0.122072,0.01355,-0.001221,0.9994049999999999
6,1.2207219999999999,0.122072,-0.244144,0.00061,-0.0070799999999999995,0.995499
8,-0.122072,0.0,-0.366217,-0.007568000000000001,-0.012573,0.997208
10,0.244144,0.122072,-0.183108,0.0031739999999999997,-0.007201999999999999,0.996841
12,0.183108,0.244144,-0.183108,-0.000732,-0.010620000000000001,0.9945219999999999
14,0.061036,0.30518,0.0,-0.002441,-0.011231,0.997086
16,-0.30518,0.0,0.0,0.002564,-0.003662,1.008194
18,0.183108,-0.122072,0.0,0.009155,-0.008301000000000001,1.000748
20,0.6103609999999999,-0.244144,-0.244144,0.016114,-0.006714,1.008316
22,0.366217,-0.30518,-0.183108,0.009644,-0.010742,0.997574
24,-0.183108,-0.183108,-0.183108,0.0051270000000000005,-0.01648,1.004166
26,0.0,0.061036,-0.122072,0.0023190000000000003,-0.008301000000000001,1.004166
28,0.122072,-0.122072,0.0,0.01001,-0.007691,1.0095370000000001
30,0.854505,-0.244144,-0.122072,0.010742,-0.005982,1.009903
32,0.671397,0.0,-0.244144,0.00647,-0.012695999999999999,1.0057530000000001
34,0.671397,0.183108,-0.122072,-0.006714,-0.005982,0.9901270000000001
36,-0.9155409999999999,-0.30518,-0.183108,0.008911,-0.010498,0.9900049999999999
38,-0.6103609999999999,0.244144,0.0,0.007201999999999999,-0.008057,1.013687
40,0.122072,0.671397,0.0,0.003418,-0.007691,0.9990389999999999
42,0.549325,0.427253,-0.122072,-0.00061,-0.00415,1.0036770000000002
44,0.549325,0.122072,-0.122072,0.005371,-0.005982,1.004532
46,0.48828900000000003,0.183108,0.0,0.000488,-0.015015,1.009049
48,0.30518,0.244144,0.0,0.000977,-0.01355,1.0040440000000002
50,-0.122072,0.061036,0.0,-0.000488,-0.008667,1.006241
52,-0.30518,-0.061036,-0.122072,-0.001953,-0.009522,0.996841
54,-0.549325,-0.30518,-0.122072,-0.00415,-0.012695999999999999,0.9984280000000001
56,-0.244144,-0.244144,-0.183108,-0.004028,-0.011719,0.9973299999999999
58,-0.48828900000000003,-0.48828900000000003,0.0,0.0063479999999999995,-0.013428,1.005631
60,0.30518,-0.366217,-0.122072,0.001831,-0.0043950000000000005,0.9867090000000001
62,-0.427253,-0.732433,-0.244144,0.004639,0.0028079999999999997,0.992325
64,-0.976577,-0.427253,-0.183108,0.008179,-0.013184,1.012589
66,-0.061036,0.061036,0.0,-0.00415,-0.006592,0.9979399999999999
68,-0.427253,-0.183108,-0.183108,0.0037840000000000005,-0.012451,1.005875
70,-0.183108,-0.244144,0.0,0.0037840000000000005,-0.008423,1.0037989999999999
72,-0.366217,-0.671397,-0.122072,0.006592,-0.002686,1.007095
74,0.366217,-0.244144,-0.122072,0.001465,-0.013793999999999999,0.9980620000000001
76,0.366217,-0.244144,-0.122072,-0.002686,-0.0058590000000000005,0.992081
78,0.549325,0.0,0.061036,0.0008550000000000001,-0.014771000000000001,1.000748
80,0.366217,-0.30518,-0.183108,0.012329000000000001,-0.006836,1.004532
82,2.746624,0.976577,-0.549325,-0.019532,-0.031738999999999996,0.9351950000000001
84,1.8310830000000002,-0.30518,-0.48828900000000003,-0.007812999999999999,-0.014159999999999999,1.0207680000000001
86,3.90631,0.061036,-0.366217,0.015259,-0.032593000000000004,1.0276040000000002
88,6.469825,0.793469,0.061036,0.00293,-0.008667,1.00441
90,7.934691,0.854505,0.0,-0.002564,0.003906,0.9944
92,6.71397,0.244144,-0.30518,0.003052,0.00647,0.992691
94,6.042573,-0.366217,-0.671397,0.0028079999999999997,0.011719,0.9976959999999999
96,5.9205,0.0,-0.6103609999999999,0.0021969999999999997,0.010254000000000001,0.9831690000000001
98,3.295949,-0.549325,-0.6103609999999999,-0.0037840000000000005,0.001221,1.018692
100,2.136263,-0.793469,-0.366217,0.024048,0.000732,1.011368
102,5.371176,1.647974,-0.9155409999999999,-0.026123,-0.001099,1.0053860000000001
104,5.7984279999999995,0.549325,-0.793469,0.003662,0.014159999999999999,0.998184
106,4.272526,-0.122072,-0.549325,-0.001343,0.016358,0.982925
108,3.173877,-0.6103609999999999,-0.183108,0.006836,-0.0043950000000000005,0.964736
110,2.50248,-0.366217,0.244144,0.003296,0.023926,0.9953770000000001
112,1.525902,-0.122072,0.427253,0.004761,0.01355,1.008438
114,1.40383,0.244144,0.549325,0.001465,0.014893,1.005142
116,2.929732,-0.48828900000000003,0.793469,-0.0070799999999999995,0.034424,1.0048979999999998
118,3.295949,-1.70901,0.976577,0.003296,0.019653999999999998,1.000137
120,3.540093,-1.525902,0.9155409999999999,0.011231,0.006592,0.9914700000000001
122,2.746624,-0.671397,0.9155409999999999,0.020996,-0.010986,0.9580219999999999
124,5.981537,-0.6103609999999999,1.09865,-0.001221,0.047486,0.9299459999999999
126,-1.70901,-1.342794,0.793469,-0.024413999999999998,0.028687,0.945083
128,-5.737392,-1.70901,1.40383,0.026978,0.010620000000000001,1.061906
130,3.845274,-0.549325,1.159686,0.018799,0.033814,1.022599
132,6.469825,0.854505,0.48828900000000003,0.019409,0.036378,0.9873200000000001
134,0.671397,1.8310830000000002,0.427253,0.001465,0.060303999999999996,0.965957
136,-5.371176,1.586938,0.0,-0.019287000000000002,0.035401,0.9790190000000001
138,-4.638743,0.671397,0.0,-0.002075,0.021241,1.015274
140,-5.432212,0.244144,-0.48828900000000003,0.0094,0.024903,0.9976959999999999
142,-4.333562000000001,1.70901,-0.183108,0.009888,0.009644,1.002701
144,-7.2022580000000005,1.647974,0.183108,0.0058590000000000005,0.037964,0.9748680000000001
146,-7.873655,1.7700470000000001,0.366217,0.00647,0.006592,1.014908
148,-5.737392,1.525902,0.244144,-0.012085,0.005493,1.0048979999999998
150,-2.80766,-0.183108,-0.30518,-0.00293,0.005982,1.0048979999999998
152,-1.586938,-1.159686,-0.48828900000000003,0.000488,0.011719,1.0000149999999999
154,-0.732433,-1.8310830000000002,-0.183108,-0.004028,0.028321,0.977066
156,-5.0049589999999995,-3.6011290000000002,0.183108,0.0058590000000000005,0.023804,0.977432
158,-7.9957270000000005,-5.188067,0.0,0.0043950000000000005,-0.002075,1.0042879999999998
160,-7.507439,-6.652933999999999,-0.549325,-0.0051270000000000005,-0.006958,1.012467
162,-3.90631,-6.530861,-0.6103609999999999,0.004639,-0.0037840000000000005,1.009293
164,-1.8921189999999999,-8.1178,0.366217,-0.014527000000000002,0.026001,0.935683
166,-14.099336,-14.526589000000001,0.976577,0.018677000000000003,-0.0023190000000000003,1.001968
168,-11.169604,-12.085144999999999,1.342794,0.039796,-0.015503,1.0321200000000001
170,-7.812619000000001,-7.934691,1.2207219999999999,0.047608,-0.015503,1.002823
172,-12.573433999999999,-6.652933999999999,2.014191,0.032593000000000004,-0.019532,1.011124
174,-11.779964999999999,-6.347753,2.075227,-0.003906,0.022095,1.0283360000000001
176,-17.94461,-9.582666,1.7700470000000001,0.029053,0.022216999999999997,0.9314110000000001
178,-22.949569,-11.352712,1.342794,0.024903,-0.011109,0.957534
180,-26.428626,-9.216449,1.647974,0.053956,-0.050904000000000005,1.037125
182,-21.362631,-7.141222,3.540093,0.048585,-0.084108,0.9552149999999999
184,-23.987182,-6.897078,4.699779,0.03003,-0.050538,1.006485
186,-20.752270000000003,-4.5166699999999995,4.394598,0.047974,-0.066896,1.013931
188,-24.780652,-2.50248,4.943923000000001,0.072511,-0.071534,0.921035
190,-22.705425,0.854505,2.929732,0.09704700000000001,0.024413999999999998,0.992935
192,-37.476158,3.6621650000000003,1.8310830000000002,0.046632,-0.076295,0.976944
194,-42.236973,5.61532,-0.854505,0.03418,-0.049194999999999996,0.9709620000000001
196,-45.410849,3.356985,-2.990768,0.008423,-0.112551,1.073503
198,-45.471885,9.338521,-9.460594,-0.027344,-0.003418,1.04921
200,-65.918975,13.794156,-34.485389,0.087282,-0.320073,1.003922
202,-33.325703999999995,14.343481,-12.878614,0.11731099999999998,-0.134524,1.050797
204,-74.891279,20.874342000000002,1.647974,0.077516,-0.0636,0.9896389999999999
206,-86.488136,18.616007,11.841001,-0.017945,-0.252934,0.977554
208,-93.202106,10.681315,6.71397,0.069215,0.468025,0.936049
210,-285.831998,18.005646,15.869383,0.055542999999999995,-0.0031739999999999997,1.345357
212,-362.371252,36.316472,-7.324331,-0.042115,0.015259,1.295674
214,-501.28938700000003,62.623026,20.752270000000003,0.210208,-0.118532,1.158587
216,-553.35317,104.005493,65.186542,-1.139055,-0.73109,1.9999689999999999
218,83.009079,71.656367,-54.261081999999995,-0.693248,0.261845,1.9999689999999999
220,-67.689021,-0.854505,23.254749,-0.556405,0.471321,1.2722360000000001
222,52.124819,-26.184482,22.400244,-0.02002,0.411872,0.8490120000000001
224,21.118485999999997,-23.315785,15.197985999999998,0.307744,0.363043,0.9579
226,53.284504000000005,-6.775005999999999,-20.935378,0.25696199999999997,0.42273599999999995,0.873915
228,86.12191999999999,-16.418708,-40.650034000000005,0.04358,0.374762,1.0274809999999999
230,121.278706,-26.001373,-45.593957,-0.094362,0.30554699999999996,1.411154
232,173.464561,-12.878614,-41.870756,-0.222904,0.155764,1.441184
234,207.827878,-6.958114,-27.588312,-0.24353400000000003,-0.002075,1.129168
236,217.47158,-12.268253999999999,-12.939651,-0.12854200000000002,-0.037598,1.045304
238,220.340276,-5.61532,-11.047532,0.01648,-0.0074459999999999995,1.321553
240,230.59433900000002,13.061722999999999,-20.935378,0.087037,-0.063355,1.326436
242,222.659648,30.029754999999998,-34.363316999999995,0.172854,-0.163699,1.203388
244,203.982605,33.325703999999995,-49.500267,0.238529,-0.264897,1.492332
246,210.75761,31.677729,-62.56199,0.194217,-0.282475,1.6369879999999999
248,210.391394,31.860838,-66.22415500000001,0.042725,-0.416754,1.6063479999999999
250,203.616388,38.69688,-61.951629000000004,-0.062623,-0.534554,1.699855
252,205.75265100000001,42.603189,-51.026169,-0.11840999999999999,-0.633799,1.640406
254,190.24948500000002,52.918288000000004,-42.481117,0.008057,-0.664927,1.600244
256,195.437552,47.42504,-33.325703999999995,0.077516,-0.739635,1.841825
258,205.264363,37.170977,-27.954528000000003,0.16492,-0.810681,1.262226
260,183.96276799999998,31.006332,-24.292363,0.144778,-0.8399790000000001,1.010147
262,157.65621399999998,24.292363,-22.278172,0.068238,-0.908827,1.018692
264,133.85214,25.452049,-20.141909,-0.0542,-1.1335620000000002,0.7977420000000001
266,92.347601,31.006332,-9.704738,-0.064698,-1.35317,0.453254
268,40.039673,25.574120999999998,8.850233,-0.011840999999999999,-1.400534,0.42444499999999996
270,-0.183108,-0.366217,32.410163,-0.049194999999999996,-1.186908,0.417487
272,-159.548333,-21.118485999999997,69.520104,-0.296147,-0.890394,-0.411017
274,-142.27512,-59.510185,53.162431999999995,0.24780700000000003,-0.079713,1.455344
276,-192.935073,-65.980011,47.791257,0.421515,0.61561,1.260883
278,-232.42542200000003,-55.786984,36.987869,0.335698,-0.24036,1.581811
280,-168.33753000000002,-29.663539,19.714656,0.354864,-0.187625,1.9999689999999999
282,-68.97077900000001,-7.2022580000000005,9.277485,-0.45301,-0.036011,1.041642
284,-107.118334,-66.895552,45.716029999999996,-0.194339,-0.10486,1.038834
286,-70.98496999999999,-40.161746,6.958114,0.917006,-0.079225,1.429099
288,-91.248951,-34.241245,14.282444,-0.329839,-0.026978,0.9190809999999999
290,-42.053864000000004,-22.339208,1.342794,0.095338,-0.079591,1.080095
292,-31.616692999999998,-21.911955,0.549325,0.133181,0.048585,1.029068
294,-30.457008000000002,-13.061722999999999,-0.183108,-0.01001,-0.023804,1.061662
296,-25.574120999999998,-11.169604,0.0,0.046143,-0.031738999999999996,1.0750899999999999
298,-16.296635000000002,-9.52163,0.671397,0.066896,0.023926,1.049088
300,-13.305867000000001,-6.775005999999999,0.183108,0.033936,0.027710000000000002,1.011368
302,-11.047532,-5.61532,-0.549325,0.043824,-0.034668,1.0432290000000002
304,-8.728161,-2.563516,0.244144,0.050172,0.027222000000000003,1.068498
306,-7.629511,-1.2207219999999999,2.075227,0.038209,0.032958999999999995,0.995132
308,-9.155413000000001,-0.366217,1.525902,0.02002,-0.01648,0.981582
310,-11.657893,-1.8310830000000002,0.366217,0.023926,-0.052979,0.972305
312,-10.131991000000001,-3.784237,-0.183108,0.026612,-0.037110000000000004,1.001846
314,-6.347753,-3.6621650000000003,0.061036,0.036378,-0.043824,1.007218
316,-4.21149,-2.50248,0.183108,0.029786,-0.03418,0.997452
318,-5.676356,-2.50248,1.09865,0.033448,-0.022338999999999998,0.993423
320,-7.568475,-2.746624,1.2207219999999999,0.034424,-0.030639999999999997,1.000748
322,-4.699779,-1.8921189999999999,1.525902,0.039429,-0.040162,1.007706
324,-4.760815,-3.173877,1.647974,0.008179,-0.020630000000000003,1.00148
326,-10.254063,-4.150454,1.8310830000000002,0.040162,-0.04065,1.004166
328,-11.474784,-3.6621650000000003,1.647974,0.05712999999999999,-0.023194,1.016373
330,-13.061722999999999,-3.845274,0.854505,0.022461000000000002,-0.036255,1.0205229999999998
332,-15.259022,-4.638743,0.671397,0.058106,-0.052003,0.988785
334,-21.789883,-3.1128400000000003,0.30518,0.053467999999999995,-0.08276499999999999,1.010513
336,-17.090104999999998,-0.854505,1.40383,0.041138,-0.057862000000000004,0.992325
338,-21.179522,1.09865,5.0049589999999995,0.057008,-0.08484,0.9980620000000001
340,-28.809033000000003,6.408789,8.606088,-0.024659,0.0023190000000000003,0.957412
342,-36.804761,2.80766,3.6011290000000002,-0.006226,-0.025391,0.9830469999999999
344,-45.044633000000005,1.464866,-2.868696,0.018677000000000003,-0.098878,1.0404209999999998
346,-27.283131,-0.427253,-8.484016,-0.038209,-0.098268,1.050431
348,-47.241932,3.6011290000000002,-20.935378,-0.020508000000000002,-0.051881,1.073381
350,-45.777066,12.146181,-31.250477000000004,0.176394,-0.270512,0.9657129999999999
352,-19.65362,13.366903,5.432212,0.115969,-0.081178,1.107073
354,-69.214923,23.682002,3.784237,0.099855,0.19836700000000002,0.936782
356,-169.86343200000002,36.377508,-7.934691,-0.072389,0.296513,0.730358
358,-238.406958,-17.761501000000003,19.34844,-0.179568,0.591196,1.076677
360,-528.38941,-53.223468000000004,40.344854,-0.443366,0.083253,1.573388
362,-666.330968,-120.18005600000001,61.219196,0.14941600000000002,-0.20642399999999997,0.949477
364,-876.478218,-54.688334,145.51003300000002,-0.608896,-2.0000310000000003,1.9999689999999999
366,122.98771599999999,75.562676,-48.950942,-0.388922,0.42761899999999997,1.9999689999999999
