Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.30518,0.30518,0.0,0.009644,-0.02295,1.005264
4,0.854505,0.0,-0.244144,0.013793999999999999,-0.022095,0.997818
8,0.732433,0.30518,0.0,0.002075,-0.025269,1.012222
12,0.732433,0.549325,0.0,0.0021969999999999997,-0.022827,1.005264
16,0.671397,0.0,-0.183108,0.007324,-0.017212,0.997452
20,-0.183108,0.122072,0.0,0.013062,-0.016846,1.00209
24,-0.30518,0.122072,-0.183108,0.0058590000000000005,-0.025269,1.0036770000000002
28,0.366217,0.061036,-0.244144,0.0037840000000000005,-0.021729,1.001968
32,-0.30518,-0.244144,-0.183108,0.012085,-0.020508000000000002,1.002213
36,0.122072,0.122072,0.0,0.012451,-0.021729,0.996719
40,1.342794,0.732433,-0.183108,-0.008179,-0.016968,0.969375
44,1.342794,0.244144,-0.122072,0.0063479999999999995,-0.022827,0.9990389999999999
48,1.8310830000000002,0.671397,0.061036,0.0,-0.027710000000000002,1.016251
52,7.568475,1.342794,0.061036,0.002686,-0.018433,1.006851
56,8.850233,0.976577,-0.122072,-0.0070799999999999995,-0.01001,0.993179
60,8.728161,0.671397,-0.122072,-0.00061,0.0043950000000000005,0.985367
64,5.188067,-1.037613,-0.427253,0.005493,0.000488,1.0057530000000001
68,3.845274,-1.464866,-0.30518,-0.004517,0.008911,0.987808
72,2.929732,-1.281758,-0.122072,0.008789,0.009276999999999999,0.9906159999999999
76,1.953155,-1.2207219999999999,0.0,0.00647,0.014282,0.9901270000000001
80,1.953155,-0.427253,0.183108,0.0008550000000000001,0.007691,0.999893
84,2.197299,0.061036,0.122072,0.006836,0.012573,0.9897610000000001
88,2.319371,0.0,0.671397,0.006836,0.009522,0.9901270000000001
92,0.244144,-0.9155409999999999,1.2207219999999999,-0.004028,0.023438,0.944106
96,-3.6621650000000003,-1.953155,0.793469,0.033204000000000004,0.000122,1.029068
100,6.042573,1.037613,1.464866,-0.005982,0.039796,0.9471579999999999
104,-5.676356,0.061036,2.319371,0.019043,-0.004883,1.0118559999999999
108,-0.30518,0.9155409999999999,1.647974,-0.005982,-0.001099,0.9984280000000001
112,-0.9155409999999999,-5.188067,-0.122072,0.000732,0.091066,0.991226
116,-3.356985,-5.249104,-0.48828900000000003,0.027955,0.0051270000000000005,1.017227
120,0.854505,0.0,-0.30518,0.020263999999999997,0.026978,0.9793850000000001
124,-6.652933999999999,-3.234913,-0.732433,0.011353,-0.014527000000000002,1.0080719999999999
128,-3.356985,-2.563516,-0.6103609999999999,0.021606999999999998,-0.006958,1.0042879999999998
132,-4.943923000000001,-3.540093,-0.30518,0.012451,0.026733999999999997,0.976455
136,-11.657893,-3.967346,0.30518,0.021851,-0.0063479999999999995,0.996597
140,-8.789197,-2.380407,0.732433,0.015503,-0.004761,0.968765
144,-23.804074,-7.6905470000000005,1.586938,0.029664,-0.032593000000000004,1.018692
148,-16.540779999999998,-6.408789,1.70901,0.028564999999999997,-0.037354000000000005,1.043839
152,-19.409476,-10.131991000000001,4.394598,0.015259,-0.034546,0.922011
156,-23.559929999999998,-8.972305,4.21149,0.026001,-0.075563,1.060563
160,-27.222095,1.281758,3.6621650000000003,0.039307,-0.049683,1.025772
164,-44.983596999999996,5.371176,0.427253,0.033692,-0.066041,0.952041
168,-50.965133,7.568475,-9.338521,-0.09131,-0.020874,1.177874
172,-22.949569,20.447089000000002,-15.686275,0.06482,-0.164187,1.059342
176,-125.06294299999999,19.34844,-7.629511,0.03125,-0.235355,0.995743
180,-278.93492000000003,2.380407,5.249104,-0.039307,0.297612,1.22414
