0,-0.732433,-0.549325,-0.122072,0.003662,0.002075,1.00795
4,-0.244144,-0.427253,-0.122072,-0.005982,-0.0015869999999999999,0.9987950000000001
8,-0.122072,-0.549325,-0.122072,0.00293,0.0063479999999999995,0.9908600000000001
12,0.0,0.0,0.0,0.0023190000000000003,0.001709,0.9990389999999999
16,-0.061036,-0.244144,-0.244144,0.0043950000000000005,0.0015869999999999999,1.000381
20,-0.366217,-0.366217,-0.122072,-0.007201999999999999,0.000122,0.9991610000000001
24,-1.525902,-0.732433,0.0,-0.0008550000000000001,-0.0023190000000000003,1.008682
28,-0.732433,-0.244144,-0.122072,0.003906,-0.007812999999999999,1.003311
32,-0.366217,-0.061036,-0.244144,-0.00061,0.000488,0.9953770000000001
36,-0.671397,-0.427253,0.0,0.00647,-0.0051270000000000005,1.010513
40,-1.70901,-0.427253,-0.122072,0.000488,-0.0063479999999999995,1.004166
44,-0.061036,-0.122072,-0.183108,0.003052,-0.001343,1.00502
48,0.854505,0.122072,0.0,0.0031739999999999997,-0.002564,1.001236
52,0.183108,0.0,0.0,-0.000732,-0.005249,0.999771
56,0.976577,0.48828900000000003,0.061036,0.0028079999999999997,-0.0031739999999999997,1.006119
60,2.075227,0.30518,0.183108,-0.014771000000000001,-0.001953,0.992325
64,2.136263,0.061036,0.0,-0.012573,0.002441,0.987808
68,2.075227,-0.732433,-0.122072,0.000244,0.006104,1.005142
72,3.540093,-1.281758,-0.366217,0.0037840000000000005,0.01294,0.9908600000000001
76,3.173877,-0.671397,-0.122072,0.009888,0.017945,1.002457
80,2.380407,0.122072,-0.244144,0.011353,-0.003052,1.031876
84,5.859464,-0.183108,-0.549325,-0.011597,0.023072,0.965591
88,1.8310830000000002,-0.976577,0.061036,0.009276999999999999,0.01648,0.993423
92,1.159686,-0.549325,0.244144,-0.003296,0.012206999999999999,1.001358
96,0.976577,-1.525902,0.549325,0.0021969999999999997,0.013793999999999999,0.9851219999999999
100,1.953155,-0.732433,0.122072,0.0037840000000000005,0.025879000000000003,1.021012
104,3.051804,-1.40383,1.037613,0.009766,0.018311,0.991958
108,1.647974,-1.2207219999999999,0.854505,0.007935,0.008301000000000001,1.021744
112,6.225681,-0.366217,0.366217,0.016846,0.032471,1.001968
116,-0.9155409999999999,-1.2207219999999999,-0.183108,0.008179,0.024291999999999998,1.007584
120,0.427253,-2.2583349999999998,-0.183108,-0.000977,0.039550999999999996,0.977676
124,-0.061036,-3.90631,-0.732433,0.022338999999999998,0.032837,0.99379
