Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.732433,-0.549325,-0.122072,0.003662,0.002075,1.007950
1,-0.915541,-0.305180,-0.122072,0.001465,-0.003662,1.009171
2,-0.183108,-0.244144,-0.122072,-0.005737,-0.008301,1.002335
3,0.122072,-0.183108,-0.183108,-0.003174,-0.000244,0.994034
4,-0.244144,-0.427253,-0.122072,-0.005982,-0.001587,0.998795
5,0.061036,-0.366217,-0.183108,-0.001099,-0.000855,1.000870
6,-0.183108,-0.488289,-0.122072,-0.001953,-0.006104,1.000381
7,0.183108,-0.427253,-0.183108,0.007568,0.000488,1.000870
8,-0.122072,-0.549325,-0.122072,0.002930,0.006348,0.990860
9,-0.183108,-0.549325,0.061036,0.004761,-0.000488,0.992691
10,-0.305180,-0.366217,0.000000,0.002564,0.007446,0.990738
11,-0.793469,-0.305180,0.000000,0.002564,0.000366,1.001114
12,0.000000,0.000000,0.000000,0.002319,0.001709,0.999039
13,-0.976577,-0.305180,0.000000,0.003418,0.003662,0.999161
14,-0.061036,-0.244144,-0.183108,-0.000366,-0.004639,0.997208
15,-0.732433,-0.305180,-0.183108,-0.001953,-0.004150,0.992203
16,-0.061036,-0.244144,-0.244144,0.004395,0.001587,1.000381
17,-0.427253,-0.427253,-0.183108,0.000000,-0.003784,0.995987
18,-0.427253,-0.488289,-0.183108,0.000488,-0.002930,0.998306
19,-0.305180,-0.488289,-0.183108,0.005127,-0.000732,1.000748
20,-0.366217,-0.366217,-0.122072,-0.007202,0.000122,0.999161
21,-0.305180,-0.610361,0.000000,0.010620,0.005615,1.005631
22,-0.671397,-0.610361,-0.122072,-0.002319,0.000610,0.995132
23,-0.366217,-0.671397,-0.122072,0.003540,0.006348,0.994644
24,-1.525902,-0.732433,0.000000,-0.000855,-0.002319,1.008682
25,-0.854505,-0.732433,-0.244144,0.007813,-0.004150,1.000870
26,-1.159686,-0.488289,-0.122072,0.005615,-0.000977,1.006485
27,-0.976577,-0.427253,0.000000,0.004883,-0.000977,1.002579
28,-0.732433,-0.244144,-0.122072,0.003906,-0.007813,1.003311
29,-0.488289,-0.061036,0.000000,0.005005,-0.000610,1.005631
30,-0.549325,-0.183108,0.000000,0.003174,-0.004273,1.000748
31,-0.061036,0.000000,-0.122072,0.005982,-0.000488,0.997086
32,-0.366217,-0.061036,-0.244144,-0.000610,0.000488,0.995377
33,-0.732433,-0.366217,-0.122072,-0.001831,0.002197,1.000748
34,-0.183108,-0.488289,0.000000,0.002564,-0.004028,1.000626
35,-0.366217,-0.366217,0.000000,-0.001465,0.003052,0.992203
36,-0.671397,-0.427253,0.000000,0.006470,-0.005127,1.010513
37,-0.061036,-0.183108,-0.122072,-0.000244,-0.001587,1.004288
38,-0.793469,-0.305180,0.000000,-0.007202,-0.003662,1.000992
39,-0.122072,-0.427253,-0.183108,0.010498,0.002075,0.988540
40,-1.709010,-0.427253,-0.122072,0.000488,-0.006348,1.004166
41,-0.061036,-0.183108,-0.122072,0.001221,0.000855,1.001114
42,-0.610361,-0.244144,0.000000,-0.004028,0.000000,0.995377
43,-0.671397,-0.305180,0.000000,-0.000122,-0.000977,1.002090
44,-0.061036,-0.122072,-0.183108,0.003052,-0.001343,1.005020
45,-0.183108,-0.061036,0.000000,-0.000610,-0.000366,0.992813
46,0.305180,0.244144,-0.122072,-0.005005,-0.002441,0.992935
47,-0.610361,-0.183108,0.000000,-0.003906,-0.003906,0.996841
48,0.854505,0.122072,0.000000,0.003174,-0.002564,1.001236
49,-0.183108,0.000000,0.061036,0.001587,0.000366,1.001114
50,0.854505,0.183108,0.000000,-0.002808,0.002808,0.992447
51,-0.488289,-0.061036,0.000000,0.003052,0.001221,0.993790
52,0.183108,0.000000,0.000000,-0.000732,-0.005249,0.999771
53,0.244144,0.000000,0.061036,0.004150,0.002319,0.995377
54,0.183108,0.244144,0.061036,0.005615,0.000122,1.011612
55,0.244144,0.183108,0.122072,0.002564,-0.005127,1.002579
56,0.976577,0.488289,0.061036,0.002808,-0.003174,1.006119
57,1.159686,0.427253,0.122072,0.005737,-0.002686,0.999039
58,1.464866,0.488289,0.061036,-0.001465,0.000244,1.008438
59,2.014191,0.366217,0.122072,-0.003296,-0.002808,1.006485
60,2.075227,0.305180,0.183108,-0.014771,-0.001953,0.992325
61,3.356985,0.793469,0.000000,-0.003784,0.001465,0.992935
62,2.136263,0.061036,0.305180,-0.004395,0.001831,1.019425
63,4.211490,-0.244144,0.122072,0.014893,0.013184,0.994522
