Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.488289,-0.244144,0.000000,0.000610,0.009033,1.004776
1,-0.366217,-0.183108,0.000000,-0.000610,0.004761,0.995865
2,-0.427253,-0.183108,0.061036,-0.004150,0.009766,0.996109
3,-0.366217,-0.305180,-0.122072,-0.002564,0.001831,1.006973
4,-0.183108,-0.366217,-0.183108,-0.000610,0.000610,1.006729
5,-0.305180,-0.427253,0.000000,-0.006592,0.000977,1.005386
6,0.244144,-0.305180,0.000000,-0.006470,0.006226,0.996353
7,0.427253,0.000000,-0.122072,-0.002197,0.004761,0.991592
8,-0.427253,-0.366217,0.000000,-0.003174,0.001343,0.997574
9,0.488289,-0.244144,-0.183108,0.002686,0.011841,0.987442
10,-0.915541,-0.488289,0.000000,-0.008545,0.007691,0.990372
11,-0.854505,-0.488289,-0.183108,-0.001465,0.008179,1.003311
12,-1.403830,-0.549325,-0.122072,-0.002197,0.010010,0.995377
13,-0.854505,-0.549325,0.000000,-0.001343,0.003052,1.006973
14,-0.976577,-0.549325,0.000000,-0.003906,0.006470,1.002335
15,-0.671397,-0.366217,0.000000,-0.003784,0.004273,1.005020
16,-0.488289,-0.427253,0.000000,0.000244,0.005005,1.004776
17,0.000000,-0.183108,-0.122072,-0.001099,0.008057,0.996475
18,-0.610361,-0.488289,0.000000,-0.003906,0.006348,0.995865
19,-0.305180,-0.366217,-0.122072,-0.003540,0.000977,0.998550
20,-0.366217,-0.488289,0.000000,-0.002930,0.010742,0.992203
21,-0.305180,-0.427253,-0.183108,-0.003418,0.003418,0.996841
22,-0.366217,-0.488289,-0.122072,0.001099,0.005859,0.991836
23,-0.854505,-0.549325,-0.122072,-0.003540,0.009277,0.991592
24,-1.464866,-0.610361,0.000000,-0.004761,0.005371,0.994400
25,-1.586938,-0.610361,0.000000,-0.001709,0.000366,1.007095
26,-0.610361,-0.366217,0.000000,-0.003418,0.005005,0.998672
27,-1.220722,-0.244144,0.000000,-0.004150,0.003784,1.000870
28,-0.549325,-0.244144,0.000000,0.000732,0.001953,1.000870
29,-0.610361,-0.183108,0.000000,-0.000977,0.006592,0.995865
30,-0.549325,-0.244144,0.000000,-0.003662,0.000855,1.001480
31,0.000000,0.000000,-0.122072,-0.000488,0.009644,1.008194
32,0.000000,0.000000,0.000000,-0.001831,0.006104,0.997574
33,-0.122072,-0.183108,0.000000,-0.002686,0.003662,0.999527
34,-0.366217,-0.427253,-0.122072,0.000122,0.004639,1.003555
35,0.244144,-0.183108,0.000000,-0.002808,0.007935,1.000137
36,-0.427253,-0.366217,0.000000,0.000488,0.005249,1.000381
37,-0.061036,-0.183108,0.000000,-0.005249,0.006958,1.005020
38,-0.305180,-0.305180,0.000000,-0.000855,0.005493,0.997330
39,0.122072,-0.183108,0.000000,-0.004639,0.006470,0.997574
40,-0.671397,-0.427253,0.000000,-0.006714,0.009766,1.000137
41,-0.366217,-0.366217,0.000000,-0.004517,-0.001709,1.004898
42,0.000000,-0.366217,0.061036,-0.000122,0.000855,1.007340
43,0.183108,-0.244144,0.122072,-0.005737,-0.000855,1.005631
44,0.854505,-0.366217,0.061036,-0.005371,0.003418,1.005875
45,0.976577,-0.244144,0.122072,0.005127,-0.003906,1.015274
46,2.685588,0.671397,-0.671397,-0.004395,-0.017823,1.029313
47,4.638743,-0.122072,0.000000,-0.003296,0.021973,0.999649
48,1.953155,-0.549325,0.122072,-0.000610,-0.002564,0.990372
49,4.150454,-0.427253,-0.183108,-0.004761,0.008179,1.002457
50,3.356985,-0.610361,0.000000,-0.007691,0.006104,0.998184
51,3.540093,-0.488289,-0.183108,0.021118,0.019043,1.018936
52,3.234913,0.854505,-0.671397,-0.010132,0.000244,0.999283
53,3.418021,0.671397,-0.793469,0.008667,-0.010376,1.020279
54,4.760815,1.586938,-0.366217,0.002075,0.006714,1.001846
55,6.286717,1.647974,-0.366217,-0.032349,0.011597,0.973159
56,2.929732,-0.305180,0.000000,-0.015015,0.023926,0.969009
57,2.380407,-1.098650,0.000000,-0.000244,0.018433,0.988907
58,2.075227,-1.464866,-0.122072,-0.013428,0.017212,0.993423
59,2.441444,-2.136263,-0.244144,-0.001709,0.016602,0.991714
60,2.197299,-2.014191,-0.305180,0.001587,0.015747,0.997452
61,1.647974,-1.770047,-0.122072,0.006348,0.006470,1.021988
62,3.173877,-0.976577,-0.244144,0.004639,0.013672,1.018082
63,3.540093,-0.610361,-0.183108,-0.000855,0.013550,1.018204
64,4.516670,-0.122072,-0.122072,0.007935,0.021973,1.013565
65,5.127031,0.427253,0.000000,-0.009033,0.022827,0.994034
66,5.920500,0.122072,-0.183108,-0.013062,0.036133,0.960342
67,2.258335,-1.220722,-0.122072,-0.018189,0.033204,0.966812
68,1.037613,-1.953155,-0.183108,-0.002075,0.023926,0.978286
69,-0.061036,-2.014191,-0.366217,-0.004150,0.015991,0.978653
70,0.244144,-2.197299,0.000000,0.005737,0.030884,0.996719
71,-0.061036,-1.586938,0.000000,0.009400,0.023804,1.002823
72,0.366217,-0.915541,-0.183108,0.007691,0.020630,1.011734
73,0.854505,-0.244144,-0.183108,0.009888,0.025879,0.999649
74,0.427253,0.244144,0.000000,-0.000977,0.010986,1.003677
75,0.793469,0.671397,0.305180,0.008789,0.015015,1.003922
76,2.014191,1.159686,0.427253,-0.007691,0.026368,0.987198
77,0.671397,0.427253,0.793469,-0.010742,0.024903,0.991714
78,1.586938,-0.244144,0.793469,-0.015625,0.027222,0.975113
79,0.244144,-1.281758,1.220722,-0.010132,0.019165,0.976333
80,0.427253,-2.197299,1.220722,-0.009644,0.027588,0.976089
81,-0.549325,-2.929732,1.525902,-0.012085,0.037354,0.961929
82,-2.075227,-4.272526,2.136263,-0.016114,0.024781,0.975601
83,-2.685588,-5.004959,1.892119,0.007202,0.011475,0.993545
84,-1.342794,-4.699779,1.709010,-0.005982,0.029664,0.954116
85,-3.845274,-5.676356,2.014191,-0.009033,0.036988,0.951797
86,-7.995727,-6.347753,2.685588,0.006470,0.008423,1.015274
87,-4.516670,-5.737392,2.319371,0.007446,0.008667,1.009781
88,-2.807660,-5.737392,2.075227,0.003784,0.027955,0.985122
89,-5.920500,-6.530861,2.136263,0.009644,0.019043,0.999283
90,-5.615320,-6.775006,2.014191,0.012085,0.000122,1.022477
91,-2.563516,-6.408789,1.647974,0.011353,0.011109,0.992935
92,-2.136263,-6.591897,1.220722,-0.003052,0.022950,0.974014
93,-5.127031,-7.812619,1.220722,0.017823,0.013916,1.008194
94,-3.234913,-7.751583,0.915541,0.011475,0.000855,1.019303
95,-0.732433,-7.568475,0.305180,0.023926,0.028565,0.966079
96,-4.211490,-7.873655,0.183108,0.012207,0.035889,0.985000
97,-4.943923,-7.446403,0.244144,0.035889,0.043702,0.990738
98,-6.713970,-6.469825,-0.305180,0.032227,0.024781,1.007950
99,-8.422980,-5.065995,0.244144,0.031739,-0.016846,1.068742
100,-2.685588,-2.563516,0.305180,0.040162,0.009400,1.029557
101,-3.173877,-1.220722,0.549325,0.019043,0.026490,0.995743
102,-5.188067,-1.464866,0.915541,0.011475,0.019654,0.994644
103,-5.310140,-1.709010,0.793469,0.015137,0.015503,0.993301
104,-5.615320,-2.380407,0.427253,0.012818,0.025757,0.976822
105,-8.239872,-3.112840,0.061036,0.005615,0.007691,0.993179
106,-8.239872,-3.540093,-0.122072,0.035401,-0.005737,1.018570
107,-5.432212,-2.319371,-0.427253,0.038819,0.006470,1.004532
108,-7.019150,-1.342794,-0.488289,0.038941,0.003296,1.015885
109,-6.225681,-0.061036,-0.305180,0.039185,-0.004395,1.023697
110,-5.065995,1.098650,0.000000,0.034668,0.003174,1.000259
111,-5.737392,2.319371,0.000000,0.037110,-0.000488,1.001480
112,-5.859464,3.051804,0.183108,0.030152,-0.001099,1.006119
113,-5.615320,3.845274,0.488289,0.025025,-0.005859,1.013077
114,-4.638743,4.516670,0.671397,0.022461,-0.011597,1.016617
115,-3.356985,4.882887,0.671397,0.017700,-0.000244,0.995987
116,-3.601129,4.638743,0.488289,0.014160,0.011841,0.982925
117,-6.408789,4.272526,0.183108,0.013428,-0.000366,1.003189
118,-5.432212,4.516670,0.061036,0.008667,-0.016968,1.013321
119,-4.028382,4.699779,0.183108,0.006836,-0.019654,1.016495
120,-1.831083,4.699779,0.305180,0.006104,-0.010132,1.003189
121,-1.464866,4.638743,0.122072,0.012818,-0.000732,0.987320
122,-3.173877,3.967346,0.305180,0.004028,0.000244,0.974990
123,-3.540093,3.173877,0.305180,0.000977,0.012573,0.957412
124,-7.934691,1.709010,0.671397,0.005982,-0.009644,0.986099
125,-6.286717,1.159686,0.488289,0.001587,-0.012696,0.989883
126,-6.775006,0.427253,0.366217,-0.001099,-0.004639,0.968154
127,-8.117800,-0.488289,0.183108,0.001831,-0.006348,0.990616
128,-8.361944,-1.159686,0.061036,0.010620,-0.009155,0.999405
129,-9.033341,-1.159686,0.000000,0.016480,-0.016602,1.001724
130,-8.422980,-1.342794,0.122072,0.007324,-0.017212,1.002945
131,-8.667124,-1.464866,0.183108,0.006592,-0.018067,0.987808
132,-9.094377,-1.525902,0.305180,0.018555,-0.025879,1.001724
133,-7.995727,-0.671397,0.488289,0.010864,-0.030396,0.999039
134,-8.178836,0.000000,0.976577,0.021241,-0.025269,0.999039
135,-8.361944,0.427253,1.342794,0.013306,-0.030884,0.995865
136,-10.254063,0.488289,1.709010,0.019409,-0.010620,0.955581
137,-12.146181,0.305180,2.014191,0.015137,-0.003174,0.977310
138,-15.564202,0.305180,2.136263,-0.008301,-0.022827,0.968521
139,-16.845960,-0.244144,2.380407,0.010254,-0.025635,0.984756
140,-16.845960,0.915541,2.563516,0.015625,-0.026001,1.012833
141,-17.883574,1.586938,2.929732,0.012940,-0.034913,0.997452
142,-16.662852,1.953155,3.051804,-0.000488,-0.016114,0.961563
143,-22.827497,0.793469,3.601129,0.015991,-0.016968,0.980484
144,-25.329976,0.000000,3.906310,-0.006348,-0.043702,0.978531
145,-26.428626,-1.709010,3.234913,0.000488,-0.035401,0.949599
146,-33.630884,-3.601129,3.356985,0.013428,-0.061158,0.997330
147,-32.166018,-2.746624,2.807660,0.052247,-0.060548,1.024918
148,-29.175250,0.061036,1.037613,0.031128,-0.051148,1.009537
149,-33.325704,1.647974,2.014191,0.021729,-0.067384,1.036759
150,-30.945296,2.380407,2.197299,0.001221,-0.061769,1.010147
151,-27.710384,4.089418,1.098650,0.016724,-0.050660,0.991592
152,-31.921874,3.173877,0.854505,-0.043091,-0.063600,0.961929
153,-31.189441,1.586938,2.014191,-0.018677,-0.046265,0.964126
154,-36.926833,1.159686,0.427253,-0.001953,-0.079835,0.975113
155,-36.316472,-0.061036,0.000000,-0.031617,-0.063966,1.010269
156,-34.241245,-0.488289,-4.028382,-0.032715,-0.073854,1.027359
157,-36.438544,-1.098650,-4.333562,-0.024903,-0.102785,0.989761
158,-35.828183,-1.159686,-4.821851,-0.033082,-0.096803,1.012589
159,-28.870069,-1.342794,-8.850233,0.013916,-0.094484,1.062760
160,-35.278859,-1.281758,-26.611734,-0.029786,-0.131960,0.961563
161,-42.481117,-1.281758,-24.170291,0.039796,-0.097047,1.053239
162,-51.575494,5.615320,-25.940337,0.071534,-0.170047,1.072160
163,-43.579767,6.836042,-9.948882,0.053223,-0.160159,1.079606
164,-46.875715,1.586938,-5.737392,0.004517,-0.139162,1.027237
165,-45.410849,-0.061036,-7.507439,0.031983,-0.077638,0.978531
