Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.854505,0.000000,0.000000,0.006348,-0.001099,1.008560
1,-0.122072,0.000000,0.000000,0.000000,-0.000244,0.998795
2,-0.305180,0.122072,0.000000,-0.003174,-0.000732,0.992813
3,-0.854505,-0.183108,-0.183108,0.000122,0.000732,0.996109
4,-0.366217,-0.244144,-0.244144,0.005127,0.005737,0.991104
5,-0.976577,-0.366217,-0.244144,-0.000122,0.000366,0.996719
6,-0.671397,-0.366217,-0.183108,0.002319,0.004150,0.996353
7,-0.732433,-0.305180,-0.183108,0.004883,0.006348,0.995987
8,-1.281758,-0.244144,-0.183108,-0.001343,0.002808,0.995743
9,-1.525902,-0.244144,-0.122072,0.005371,0.007202,0.994766
10,-1.953155,-0.061036,-0.183108,0.004273,-0.003052,1.004410
11,-1.586938,0.061036,0.000000,0.006958,-0.001587,1.006607
12,-1.525902,0.122072,0.000000,0.003662,0.002319,1.002457
13,-1.525902,0.000000,0.000000,0.001465,0.001587,1.001968
14,-1.220722,-0.061036,0.000000,0.002075,-0.000366,1.001724
15,-0.915541,0.061036,-0.183108,0.001709,0.000732,1.008804
16,-0.610361,-0.061036,0.000000,0.003784,0.000610,1.001846
17,-0.549325,0.122072,-0.122072,0.003662,0.000000,1.003311
18,-0.244144,-0.061036,-0.183108,0.001953,-0.003174,0.997330
19,-0.793469,-0.244144,0.000000,0.009522,-0.005371,1.006485
20,0.183108,0.061036,-0.183108,0.008057,-0.000244,1.001114
21,-0.305180,-0.061036,-0.122072,0.006836,-0.001465,0.998917
22,-0.183108,-0.061036,-0.183108,0.004517,-0.001709,0.998795
23,-0.183108,0.000000,0.000000,0.003662,0.002564,0.994034
24,-0.732433,0.000000,0.000000,0.002197,-0.003052,1.001114
25,-0.732433,0.061036,0.000000,0.004639,-0.002319,0.991226
26,-0.671397,0.000000,-0.122072,0.005371,-0.000366,1.000504
27,-0.671397,0.000000,0.000000,0.005005,-0.005371,1.002579
28,-0.549325,0.000000,-0.122072,0.004761,-0.000977,1.000259
29,-0.610361,0.000000,-0.122072,0.006348,-0.007446,1.005142
30,-0.183108,0.061036,0.000000,0.003662,0.000855,0.997330
31,-0.610361,-0.061036,-0.122072,0.000244,-0.005493,0.994156
32,-0.366217,-0.061036,-0.122072,0.002319,-0.001953,1.005997
33,0.061036,0.000000,-0.122072,0.004150,-0.001343,0.997940
34,-0.122072,-0.061036,-0.183108,0.005127,-0.003052,0.997086
35,0.244144,0.000000,-0.183108,-0.000366,0.001099,0.993790
36,-0.671397,-0.244144,-0.122072,-0.004517,0.002808,0.994400
37,-1.037613,-0.244144,0.000000,0.009033,0.004273,0.998795
38,-1.220722,0.061036,-0.183108,0.003174,0.000000,0.998917
39,-1.159686,0.183108,0.000000,0.004883,-0.001831,1.002090
40,-1.220722,0.122072,-0.183108,0.003784,0.000244,1.007095
41,-1.220722,0.000000,-0.122072,0.004395,0.000488,1.001846
42,-0.976577,0.000000,0.000000,0.011597,0.000122,1.010269
43,-0.549325,0.000000,-0.122072,-0.002808,0.000977,1.000992
44,-0.732433,-0.061036,0.000000,0.000366,-0.003540,1.002701
45,-0.305180,-0.183108,0.000000,0.000000,0.003052,0.995377
46,-0.976577,-0.305180,-0.122072,0.004883,-0.000855,1.001602
47,-0.305180,-0.061036,0.000000,0.003540,0.001953,0.999893
48,-0.488289,-0.061036,0.000000,0.004150,0.001343,0.995499
49,-0.488289,-0.061036,0.000000,0.008301,-0.002808,1.007706
50,-0.244144,0.061036,0.000000,0.011475,-0.005005,1.007584
51,-0.305180,0.061036,0.061036,-0.003540,0.000488,1.002823
52,-0.061036,-0.244144,0.061036,0.010742,0.002686,0.995010
53,-0.671397,-0.061036,0.000000,0.013428,0.003662,1.007340
54,-1.220722,-0.305180,0.366217,-0.003540,-0.010254,1.013809
55,0.366217,0.122072,0.122072,0.011719,0.013672,0.995010
56,-1.953155,0.000000,0.305180,0.007446,-0.003418,1.010758
57,-0.427253,-0.061036,0.305180,0.002808,-0.008667,1.001114
58,0.244144,0.122072,0.244144,0.009033,-0.004883,1.009293
59,0.793469,0.000000,0.183108,0.000122,-0.003296,1.006485
60,1.464866,-0.183108,0.000000,0.010498,-0.005371,1.015763
61,1.709010,0.000000,0.061036,-0.017212,-0.015991,0.983536
62,3.662165,-0.183108,-0.122072,0.013062,0.003906,1.003067
63,2.624552,-0.244144,0.000000,-0.008301,0.000366,0.996963
64,3.173877,-0.488289,0.000000,0.011353,0.003418,1.005753
65,3.418021,-0.549325,-0.183108,-0.009644,-0.002075,0.998550
66,3.540093,-1.037613,-0.122072,0.006714,0.004883,0.991714
67,2.990768,-1.159686,-0.122072,-0.022583,0.003662,0.987564
68,2.197299,-2.075227,-0.183108,0.014771,0.012329,0.986465
69,2.441444,-1.647974,-0.305180,0.001099,0.007568,0.984146
70,1.647974,-2.441444,0.000000,0.012818,0.015015,1.001968
71,1.953155,-1.647974,-0.427253,0.022705,0.004761,1.006851
72,2.197299,-1.586938,-0.366217,0.008057,0.004273,0.997086
73,2.258335,-1.037613,-0.244144,0.019532,-0.001465,1.004410
74,3.295949,-0.305180,-0.244144,0.003052,0.001587,1.012955
75,2.929732,-0.549325,0.000000,0.004028,0.005249,1.009537
76,2.929732,-0.244144,0.000000,0.006104,0.008423,0.996963
77,2.929732,-0.366217,-0.366217,-0.006226,0.010620,0.985611
78,2.319371,-0.854505,-0.122072,0.010864,0.016480,1.002823
79,2.258335,-0.427253,-0.244144,0.008667,0.005737,0.995499
80,2.685588,-0.427253,-0.305180,0.003296,0.009888,0.998795
81,1.831083,-0.549325,-0.244144,0.020752,0.014160,1.002213
82,2.685588,0.122072,-0.183108,0.014160,0.018067,0.999405
83,1.586938,0.000000,0.000000,0.012329,0.016480,0.982803
84,1.647974,-0.305180,0.000000,0.012207,0.019409,1.003311
85,0.915541,0.000000,0.000000,0.000000,0.008667,0.990982
86,1.098650,-0.244144,0.183108,0.011719,0.010986,1.005386
87,1.586938,-0.305180,0.061036,0.003052,0.018677,0.991470
88,0.732433,-0.976577,0.183108,0.005005,0.008179,1.001968
89,2.014191,-0.793469,-0.122072,0.010498,0.020264,1.007584
90,1.159686,-0.854505,0.061036,0.001831,0.008423,1.000259
91,2.075227,-0.488289,0.183108,0.019532,0.016480,1.001968
92,1.953155,-0.122072,0.183108,-0.003418,0.016114,0.996597
93,2.136263,-0.488289,0.122072,0.008423,0.015503,0.995010
94,2.075227,-0.610361,0.549325,0.001953,0.017212,1.001114
95,2.258335,-0.488289,0.671397,0.013550,0.016480,1.011490
96,2.990768,0.061036,0.671397,0.013428,0.006470,1.018448
97,4.333562,0.427253,0.732433,0.004273,0.007202,0.981704
98,4.699779,0.000000,0.793469,0.000366,0.012696,1.019059
99,5.798428,0.000000,0.671397,0.007935,0.019287,0.992935
100,5.004959,-0.488289,0.671397,-0.006104,0.019776,0.996963
101,6.836042,-0.793469,0.122072,0.003296,0.039673,0.991470
102,3.723201,-1.953155,0.366217,-0.000732,0.011841,0.999771
103,7.751583,-1.770047,-0.366217,0.007446,0.041505,0.997452
104,4.516670,-2.380407,-0.122072,0.013306,0.032227,0.976089
105,5.188067,-1.464866,-0.305180,0.023072,0.034546,0.983047
106,2.990768,-1.220722,-0.305180,0.008789,0.031739,0.975357
107,2.136263,-0.793469,-0.183108,0.036011,0.031617,1.013809
108,2.197299,-0.183108,0.122072,-0.000122,0.024659,1.007218
109,2.990768,-0.427253,0.000000,0.011353,0.045167,0.976699
110,0.732433,-0.610361,0.000000,0.004150,0.035523,0.977188
111,-0.061036,-1.281758,-0.183108,0.009522,0.033692,0.969009
112,-1.342794,-2.136263,-0.427253,0.005371,0.026123,0.993912
113,0.000000,-2.624552,-0.671397,0.015747,0.027588,1.008438
114,0.122072,-2.441444,-0.793469,0.025269,0.024537,1.000748
115,0.976577,-1.953155,-0.610361,0.015015,0.028443,1.007462
116,1.525902,-1.464866,-0.671397,0.024781,0.034058,1.000259
117,0.183108,-0.610361,-0.488289,0.020874,0.032227,0.996597
118,0.366217,0.122072,-0.549325,0.019287,0.036378,0.990860
119,-0.244144,1.098650,-0.488289,0.021729,0.033570,1.001602
120,0.000000,2.014191,-0.366217,0.020752,0.041871,0.981338
121,-1.770047,2.075227,-0.366217,0.019043,0.044434,0.971084
122,-3.173877,2.075227,-0.488289,0.014649,0.038087,0.973892
123,-4.211490,2.197299,-0.427253,0.017334,0.032471,0.993301
124,-4.455634,2.868696,-0.549325,-0.008545,0.018067,0.997818
125,-3.784237,2.197299,-0.183108,0.011963,0.015625,1.001236
126,-2.441444,2.014191,-0.305180,-0.005859,0.018311,0.997940
127,-2.319371,1.159686,-0.122072,0.006226,0.014160,1.008682
128,-0.244144,1.159686,-0.244144,-0.002930,0.022583,1.000504
129,-0.732433,0.610361,-0.183108,0.006958,0.025025,0.982681
130,-0.732433,0.000000,-0.244144,0.001831,0.035279,0.976333
131,-1.403830,-0.732433,-0.305180,-0.007691,0.045655,0.959487
132,-3.601129,-1.892119,-0.427253,-0.000488,0.037842,0.975357
133,-3.540093,-2.197299,-0.305180,0.019654,0.043824,0.962783
134,-6.103609,-2.441444,-0.305180,0.008179,0.031373,0.968643
135,-6.958114,-2.624552,-0.122072,0.021973,0.027222,0.976699
136,-7.934691,-2.807660,0.000000,0.003540,0.021973,0.991348
137,-8.545052,-3.479057,0.061036,0.012818,0.015015,0.996841
138,-7.202258,-3.356985,0.000000,0.007080,0.027832,0.981949
