Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.427253,0.0,-0.183108,0.003906,-0.001343,0.997086
2,-0.122072,-0.30518,0.0,-0.003662,-0.0070799999999999995,0.9950100000000001
4,-0.6103609999999999,-0.366217,-0.122072,0.004883,-0.01001,0.995865
6,-0.122072,-0.30518,0.0,0.008179,-0.011353,0.997574
8,-0.244144,-0.061036,0.0,0.004273,-0.0037840000000000005,0.9973299999999999
10,0.183108,0.122072,0.0,0.003906,-0.008545,1.000504
12,0.0,0.0,-0.122072,0.00061,-0.001221,0.995865
14,0.30518,-0.549325,-0.183108,0.018799,-0.003052,1.002701
16,0.671397,-0.6103609999999999,-0.183108,0.027222000000000003,0.0037840000000000005,1.002457
18,0.427253,-0.30518,-0.183108,0.015991,-0.002441,1.000748
20,0.0,0.122072,-0.183108,0.013306,-0.005493,0.9941559999999999
22,0.122072,0.0,-0.122072,0.014893,-0.003418,0.996841
24,0.366217,0.122072,-0.244144,0.005982,-0.006592,1.0011139999999998
26,0.427253,0.30518,0.0,-0.001099,-0.000366,0.9973299999999999
28,0.122072,0.30518,0.0,0.0,-0.010254000000000001,1.006729
30,0.183108,0.366217,0.0,-0.001465,-0.007568000000000001,0.9946440000000001
32,0.427253,0.30518,0.0,-0.000122,-0.008057,0.996353
34,0.0,0.061036,0.0,0.0043950000000000005,-0.005737,0.991592
36,-0.976577,-0.061036,-0.122072,0.003662,-0.01355,1.010636
38,-0.061036,0.244144,0.061036,0.006714,-0.00647,1.013809
40,0.30518,0.48828900000000003,0.061036,0.006104,-0.006958,1.005997
42,0.671397,0.549325,0.0,0.003906,-0.006592,0.9991610000000001
44,0.732433,0.366217,0.0,0.002441,-0.000977,0.991836
46,0.366217,0.183108,0.0,-0.002564,-0.005982,1.006363
48,-0.30518,-0.061036,0.0,0.0023190000000000003,-0.005737,1.00502
50,0.366217,0.366217,0.0,0.005737,-0.0094,1.003067
52,0.549325,0.671397,0.122072,-0.001465,0.002075,1.006119
54,0.183108,0.427253,0.061036,0.0028079999999999997,-0.011597,1.005631
56,0.48828900000000003,0.122072,0.0,-0.002075,-0.004639,1.002335
58,1.09865,0.061036,0.0,0.001343,-0.008911,0.996719
60,1.281758,-0.427253,0.061036,-0.003906,-0.006104,0.987808
62,0.9155409999999999,-0.854505,0.0,-0.0008550000000000001,-0.001099,1.004532
64,0.9155409999999999,-0.976577,-0.122072,0.002441,-0.008911,1.013321
66,3.784237,0.0,0.061036,0.0051270000000000005,-0.015381,1.014908
68,5.7984279999999995,0.9155409999999999,0.183108,0.0035399999999999997,0.000488,0.997818
70,5.249104,0.427253,0.122072,-0.0051270000000000005,-0.001709,1.002701
72,4.577707,0.183108,0.061036,0.005982,0.006226,0.9868309999999999
74,3.90631,0.366217,0.122072,0.004273,0.014038,0.9941559999999999
76,3.6621650000000003,0.793469,0.122072,-0.0021969999999999997,-0.000732,1.006485
