Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.183108,0.244144,-0.122072,0.006592,-0.007691,1.003555
1,0.000000,0.183108,-0.122072,-0.005005,-0.004517,1.011490
2,0.427253,0.183108,-0.122072,0.006592,-0.002319,0.996963
3,0.183108,0.305180,-0.122072,-0.002564,-0.005371,1.000992
4,0.427253,0.244144,-0.122072,0.005737,-0.006348,1.001846
5,0.671397,0.244144,-0.122072,0.000244,-0.002075,1.000992
6,0.305180,0.244144,-0.122072,0.002930,-0.006226,0.998917
7,0.732433,0.244144,-0.183108,-0.007691,-0.012451,1.007218
8,0.915541,0.244144,-0.183108,0.001709,-0.000122,0.987808
9,-0.244144,-0.061036,-0.122072,-0.011963,-0.010132,1.001968
10,1.220722,0.061036,-0.244144,0.005249,-0.001221,1.005875
11,-0.366217,-0.061036,-0.122072,-0.008057,-0.010986,0.997452
12,0.854505,0.183108,-0.122072,0.002075,0.000366,0.995621
13,0.183108,0.061036,0.000000,0.003174,-0.007935,0.990738
14,0.427253,0.366217,0.000000,0.001953,-0.002564,0.995987
15,-0.183108,0.305180,0.061036,0.001587,-0.009155,1.001602
16,0.183108,0.427253,0.061036,-0.001831,-0.005737,0.999405
17,0.183108,0.488289,0.000000,0.005371,-0.004150,0.998917
18,0.122072,0.427253,0.000000,-0.000366,-0.008423,0.999649
19,0.366217,0.366217,0.000000,0.005005,-0.001343,0.996109
20,0.061036,0.427253,0.000000,-0.001953,-0.003662,1.000381
21,0.732433,0.305180,-0.122072,-0.000732,-0.003662,1.003067
22,0.366217,0.183108,0.000000,-0.000732,0.000122,0.992325
23,0.122072,0.000000,-0.122072,-0.004028,-0.002808,1.004898
24,0.671397,0.000000,-0.183108,-0.000977,-0.004028,1.005753
25,0.610361,-0.122072,-0.183108,-0.004761,0.000244,0.998062
26,0.061036,-0.305180,-0.183108,-0.000366,0.000366,0.996597
27,0.061036,-0.305180,-0.244144,0.001587,0.002197,1.003067
28,-0.122072,-0.305180,-0.183108,0.001221,-0.000366,0.993668
29,-0.305180,-0.244144,0.000000,0.000244,-0.006104,0.998795
30,0.000000,0.061036,0.000000,-0.001709,-0.000366,0.999893
31,-0.488289,-0.061036,0.000000,-0.005859,-0.006104,0.994888
32,-0.366217,-0.061036,0.000000,0.003784,-0.005859,1.007584
33,0.366217,0.000000,-0.122072,0.000977,-0.001221,0.992081
