Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,0.0,0.122072,0.0,-0.002564,-0.001709,0.999283
4,0.0,0.0,0.0,0.0028079999999999997,-0.000122,0.999771
8,-0.183108,-0.183108,0.0,-0.000977,-0.003906,1.003067
12,-0.48828900000000003,-0.244144,0.0,0.0035399999999999997,-0.003418,1.001236
16,-0.244144,-0.30518,-0.183108,-0.012818000000000001,0.000244,1.000137
20,0.427253,0.0,0.0,0.000244,0.002686,1.000259
24,-0.061036,-0.183108,0.0,-0.0008550000000000001,-0.005982,1.00209
28,-0.122072,-0.183108,0.0,0.0021969999999999997,0.0008550000000000001,1.0008700000000001
32,0.122072,0.0,0.0,0.0015869999999999999,-0.0051270000000000005,0.9952540000000001
36,0.183108,0.0,-0.183108,0.00061,-0.005249,1.0040440000000002
40,-0.30518,-0.244144,0.0,0.0035399999999999997,-0.0031739999999999997,1.003311
44,0.0,-0.122072,-0.183108,-0.000244,0.000488,1.005997
48,-0.061036,-0.183108,-0.183108,0.00415,0.000977,1.0042879999999998
52,-0.183108,-0.183108,0.0,0.004761,0.0028079999999999997,0.9987950000000001
56,-0.48828900000000003,-0.366217,0.0,0.002441,-0.00293,1.0080719999999999
60,-0.061036,-0.122072,-0.122072,0.001099,-0.008667,0.9946440000000001
64,0.0,0.0,-0.122072,0.00293,-0.00415,0.999771
68,-0.061036,-0.244144,0.0,0.006104,-0.003296,1.002945
72,0.183108,0.48828900000000003,0.0,-0.0058590000000000005,-0.009033,0.996841
76,0.366217,1.037613,-0.122072,-0.012573,-0.004028,0.995132
80,0.732433,0.854505,0.183108,-0.006592,0.00061,0.996841
84,-0.061036,-0.366217,-0.244144,-0.0008550000000000001,0.000732,0.9990389999999999
88,-0.30518,0.122072,-0.427253,-0.002441,0.0015869999999999999,0.991714
92,-0.793469,0.793469,0.122072,-0.0037840000000000005,-0.0063479999999999995,1.005142
96,-0.122072,0.183108,0.0,-0.001465,-0.0037840000000000005,1.002579
100,-0.6103609999999999,-0.244144,-0.122072,0.004028,0.000488,0.992447
104,-0.30518,0.366217,0.061036,-0.000244,0.0008550000000000001,0.999649
108,-1.281758,-0.183108,0.061036,-0.002075,-0.0035399999999999997,0.9901270000000001
112,-1.40383,-0.732433,0.183108,-0.003418,-0.006714,1.0048979999999998
116,-1.037613,-1.586938,0.549325,-0.0028079999999999997,-0.012695999999999999,1.008804
120,-2.319371,-1.281758,1.342794,0.000244,0.019043,0.9602200000000001
124,-13.916228,-5.61532,0.427253,0.004517,0.0074459999999999995,0.9720610000000001
128,-26.733806,-7.751583,-1.8921189999999999,0.05139199999999999,0.086671,0.913832
132,-59.876402,-3.418021,-0.549325,0.003296,0.021851,1.011124
136,-87.281605,-7.629511,-12.756542,0.031006,0.076905,0.957046
140,-74.525063,43.701839,-1.647974,-0.743664,0.347906,1.9999689999999999
144,2.685588,22.888533,-1.525902,0.477058,0.764904,1.085832
148,72.3888,-16.784924,-25.391012,0.21155100000000002,0.5926600000000001,0.964736
152,96.25391,-12.512398,-33.142596000000005,-0.11840999999999999,0.415045,0.972305
156,105.89761200000001,12.63447,-16.479744,-0.164675,0.327398,1.074235
160,127.199207,15.747310999999998,-12.817578,0.12695499999999998,0.32422399999999996,1.326314
164,138.36881100000002,10.070953999999999,-35.156786,0.076539,0.231571,1.1338059999999999
168,138.36881100000002,19.226368,-43.640803000000005,-0.055787,-0.0023190000000000003,1.151995
172,113.09987,21.301595000000002,-43.51873,0.081544,-0.28931100000000004,0.8955209999999999
176,70.49668100000001,4.333562000000001,-53.406577,0.20947600000000002,-0.5352859999999999,0.613535
180,15.808347,-10.864424,-49.622339000000004,-0.127565,-0.628305,0.6731060000000001
184,-22.400244,-22.522316,-11.169604,-0.186893,-0.479988,0.715709
188,-60.303655000000006,-8.239872,6.591897,0.10901,0.8712290000000001,0.0271
192,-170.16861200000002,-37.048905,19.65362,-0.450446,-0.083864,1.0160069999999999
196,-95.216297,-3.784237,8.300908,0.658579,0.182254,1.6068360000000002
200,-73.487449,0.48828900000000003,6.042573,-0.490242,0.043824,0.793225
204,-68.726635,-34.424353,17.212177,-0.053346000000000005,-0.12976300000000002,1.430442
208,-46.021209999999996,-38.635843,13.000687,0.41724300000000003,0.010254000000000001,1.5517809999999999
212,-31.921874,-15.503166,3.723201,0.160403,0.025025,1.117815
216,-18.677042999999998,-10.681315,0.793469,0.002564,0.045045,1.016861
220,-18.066682,-11.779964999999999,0.061036,0.008667,0.04419,1.013321
224,-12.878614,-5.859464,0.30518,0.035644999999999996,-0.006592,1.0268709999999999
228,-9.399557000000001,-3.784237,0.976577,0.01001,-0.014405000000000001,1.0089270000000001
232,-8.1178,-5.371176,0.122072,0.020874,-0.003296,1.011978
236,-8.911269,-6.164645,0.122072,0.032958999999999995,-0.016236,1.010391
240,-9.399557000000001,-6.347753,0.244144,0.022461000000000002,-0.013916,0.9979399999999999
244,-15.869383,-8.239872,0.122072,0.057496000000000005,-0.048829000000000004,1.0080719999999999
248,-14.0383,-4.333562000000001,1.09865,0.032837,-0.012695999999999999,0.981216
252,-19.226368,-7.324331,-0.30518,0.045533,-0.059204999999999994,0.9990389999999999
256,-24.658579,-5.554284,0.30518,0.055421000000000005,-0.052735000000000004,0.992691
260,-24.597542999999998,-2.2583349999999998,2.197299,0.063111,-0.08191,1.021256
264,-30.701152,1.70901,1.8921189999999999,0.041016000000000004,-0.017945,1.007218
268,-53.223468000000004,7.873655,2.50248,0.056886,-0.11767799999999999,1.014298
272,-48.82887,11.535821,-7.507439,0.008911,-0.281621,1.0316319999999999
276,-98.57328100000001,8.789197,2.380407,-0.035767,0.094484,0.70399
280,-322.392615,-38.086519,-14.953841,-0.049683,-0.007935,1.4173799999999999
