Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.793469,-0.244144,0.000000,-0.001587,0.006470,1.004898
1,-0.854505,-0.366217,-0.122072,0.004273,0.004150,0.992935
2,-0.793469,-0.427253,-0.183108,0.000977,0.002930,1.005753
3,-0.488289,-0.549325,0.000000,-0.002075,0.005005,0.991836
4,-0.671397,-0.427253,-0.122072,-0.005249,0.001709,1.006729
5,-0.549325,-0.488289,0.000000,-0.000977,0.000732,1.005509
6,-0.671397,-0.305180,0.000000,0.000488,0.006470,1.003799
7,-1.037613,-0.366217,0.122072,-0.000732,0.000122,0.999161
8,-0.854505,-0.061036,0.061036,-0.001099,0.005493,0.999161
9,-1.281758,0.000000,0.122072,0.002808,0.001831,0.997574
10,-1.098650,-0.061036,0.122072,-0.007691,-0.001099,0.997818
11,-0.488289,0.183108,0.000000,0.005249,0.005493,0.996231
12,-1.525902,-0.061036,0.000000,0.003418,-0.001953,1.009537
13,-0.427253,-0.061036,0.000000,0.004273,0.001709,1.001114
14,-0.793469,-0.061036,0.061036,-0.004273,0.008301,0.998917
15,-0.610361,-0.183108,0.000000,-0.001343,0.004028,0.992447
16,-0.671397,-0.427253,0.000000,-0.003540,0.008301,1.000870
17,-0.793469,-0.427253,0.000000,-0.004273,0.003784,0.999771
18,-0.732433,-0.488289,-0.183108,-0.001953,0.003296,1.001968
19,-0.976577,-0.549325,-0.122072,0.000366,0.004761,0.999405
20,-0.976577,-0.427253,-0.122072,0.001343,0.006836,0.995987
21,-0.854505,-0.427253,0.000000,0.005005,0.005859,0.999161
22,-1.403830,-0.366217,0.000000,-0.004273,0.003540,1.000137
23,-0.915541,-0.305180,0.000000,-0.000977,-0.002441,1.004532
24,-0.915541,-0.061036,0.061036,-0.003296,0.003784,1.002090
25,-0.671397,0.061036,0.000000,0.000610,0.005493,1.006485
26,-0.793469,-0.244144,0.061036,-0.001831,0.003296,1.002457
