Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.366217,-0.244144,0.000000,0.000977,-0.013184,1.002335
1,-0.183108,-0.183108,0.000000,0.005371,-0.015991,1.000992
2,-0.305180,-0.183108,-0.122072,0.004028,-0.015137,0.999283
3,0.061036,0.000000,0.000000,0.003784,-0.020264,1.001846
4,0.122072,0.122072,0.000000,0.001953,-0.008179,0.997574
5,0.244144,0.183108,0.000000,0.003540,-0.017700,1.001846
6,0.183108,0.183108,0.000000,-0.002686,-0.009766,0.999649
7,0.183108,0.122072,0.000000,0.005127,-0.014527,0.999039
8,0.244144,0.061036,-0.122072,-0.000732,-0.013428,0.994034
9,0.122072,-0.122072,-0.122072,0.005859,-0.012696,1.005142
10,-0.061036,-0.244144,0.000000,-0.001953,-0.010010,1.001968
11,-0.061036,-0.305180,0.000000,0.002564,-0.010986,1.000504
12,-0.427253,-0.305180,0.000000,0.003174,-0.014771,0.994522
13,-0.122072,-0.305180,-0.183108,0.000000,-0.005371,0.998184
14,-0.854505,-0.244144,0.000000,0.009277,-0.010742,1.006607
15,-0.549325,-0.061036,-0.122072,0.004395,-0.009400,1.000381
16,-0.732433,-0.061036,0.000000,0.005859,-0.015137,1.006241
17,-0.305180,0.000000,0.000000,0.006958,-0.015015,0.999161
18,-0.122072,0.061036,-0.122072,0.001221,-0.016968,0.997696
19,-0.305180,-0.061036,0.000000,-0.001221,-0.018799,1.003311
20,0.183108,0.000000,0.000000,0.002930,-0.010986,0.995743
21,0.061036,-0.122072,0.000000,0.005249,-0.013794,1.000748
22,0.061036,-0.244144,0.000000,-0.004761,-0.012818,1.003067
23,0.366217,-0.244144,-0.122072,0.006714,-0.014771,1.000259
24,0.061036,-0.244144,0.000000,0.002930,-0.012940,1.006241
25,0.305180,-0.122072,0.000000,0.004761,-0.010620,0.992569
26,-0.122072,-0.366217,0.000000,-0.000732,-0.009033,1.003799
27,-0.183108,-0.244144,-0.183108,0.002686,-0.017334,1.006973
28,-0.183108,-0.061036,0.000000,-0.000488,-0.014405,0.998184
29,-0.671397,-0.305180,0.000000,0.004639,-0.017334,1.005997
30,-0.061036,-0.122072,0.000000,0.004517,-0.010986,0.998550
31,-0.549325,-0.244144,0.000000,0.000000,-0.017212,1.010513
32,0.122072,0.000000,0.000000,0.002441,-0.012940,1.004654
33,-0.244144,-0.061036,0.000000,0.004883,-0.014038,0.995865
34,0.000000,0.000000,0.000000,0.007813,-0.015381,1.005997
35,0.427253,0.000000,0.000000,0.004517,-0.013062,0.996353
36,-0.061036,-0.122072,0.000000,0.002319,-0.013916,1.000748
37,0.122072,-0.183108,0.000000,0.000244,-0.015503,1.013443
38,0.610361,-0.183108,0.000000,0.004395,-0.012085,1.002945
39,0.061036,-0.244144,0.000000,0.001221,-0.014405,1.000748
40,0.427253,-0.122072,-0.122072,0.005493,-0.008301,1.004410
41,0.183108,-0.244144,-0.122072,0.005127,-0.012329,0.995254
42,0.000000,-0.183108,0.000000,0.004028,-0.010742,1.005386
43,-0.061036,-0.183108,0.000000,0.003906,-0.015259,1.000626
44,-0.244144,0.000000,0.061036,0.005615,-0.014771,1.007584
45,0.671397,0.183108,0.122072,0.002808,-0.019165,1.008438
46,1.037613,0.366217,0.061036,0.000366,-0.004883,1.000015
