Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.732433,-0.549325,0.000000,0.014160,-0.003906,1.009537
1,0.061036,0.000000,-0.122072,0.011597,0.004395,0.998306
2,-1.586938,0.183108,-0.122072,-0.003296,-0.011475,1.000870
3,-0.244144,0.366217,-0.122072,0.012085,-0.008789,1.008316
4,-0.671397,0.366217,0.000000,-0.009277,-0.012696,0.988052
5,1.098650,0.366217,0.000000,0.014649,0.001343,0.987320
6,-0.427253,0.305180,-0.122072,-0.000122,-0.005493,0.990738
7,0.488289,0.366217,0.000000,0.006836,-0.006714,1.007584
8,0.305180,0.244144,0.000000,0.008301,-0.000122,0.997696
9,0.000000,0.183108,0.000000,-0.001587,-0.000855,0.997818
10,0.244144,0.000000,0.000000,0.005737,0.001343,1.006607
11,0.366217,0.305180,-0.183108,-0.004517,-0.006592,0.991226
12,0.488289,0.122072,0.061036,0.011963,-0.008423,0.986099
13,0.671397,0.366217,0.000000,0.003418,0.000000,0.988907
14,-0.061036,0.000000,0.000000,0.006714,-0.002441,1.002823
15,0.732433,0.671397,0.000000,0.012573,-0.000732,1.000748
16,-0.122072,0.183108,0.122072,0.013916,0.002319,1.004898
17,0.854505,0.488289,0.000000,-0.001709,0.005615,0.989395
18,-0.671397,0.061036,0.000000,0.011963,0.001343,1.008072
19,0.427253,0.305180,0.000000,0.002564,-0.001099,1.005875
20,0.183108,0.183108,0.000000,0.012207,0.005249,1.001724
21,0.183108,0.061036,0.061036,-0.000610,-0.001831,0.999405
22,0.549325,0.000000,0.000000,0.006104,0.001587,0.990127
23,0.122072,-0.122072,0.000000,-0.004150,-0.004028,0.998795
24,0.427253,-0.244144,0.000000,0.009033,0.005249,1.002213
25,0.061036,-0.122072,0.000000,0.006836,0.008423,0.988663
26,-0.793469,-0.183108,0.000000,0.009888,-0.004517,0.998795
27,-0.061036,0.061036,0.061036,0.009277,0.003662,1.000015
28,-0.366217,0.366217,0.122072,-0.001953,-0.002564,0.997818
29,0.061036,0.366217,0.061036,0.009766,0.003052,0.991592
30,-0.610361,0.427253,-0.122072,0.001709,0.000122,1.001846
31,0.000000,0.305180,0.122072,0.002930,-0.003174,1.011246
32,0.244144,0.427253,-0.122072,0.009644,0.004517,0.996353
33,-0.183108,0.305180,0.000000,0.011109,-0.006226,1.000015
34,0.732433,0.305180,0.000000,0.007202,0.002197,1.000626
35,0.061036,0.427253,0.000000,-0.000244,-0.006226,0.986587
36,0.915541,0.244144,0.183108,0.012818,-0.006836,1.004288
37,0.915541,0.488289,0.000000,0.000610,0.000732,0.995010
38,0.671397,0.366217,0.061036,0.010132,-0.002319,0.997452
39,1.342794,0.427253,0.000000,0.004273,0.006470,0.998184
40,0.183108,0.183108,0.000000,0.006592,-0.000610,1.004044
41,0.732433,0.366217,0.000000,0.004639,0.003662,0.997086
42,-0.122072,0.122072,0.000000,0.011841,0.002441,1.011978
43,0.305180,0.366217,-0.122072,0.006592,0.000488,0.999161
44,0.427253,0.488289,0.000000,-0.002930,0.001343,0.995132
45,0.793469,0.549325,0.000000,0.005615,-0.000122,1.003189
46,0.488289,0.427253,0.000000,0.003662,-0.001099,0.995132
47,0.671397,0.488289,0.000000,0.005982,0.003418,0.990372
48,0.488289,0.305180,0.000000,0.002197,0.003052,0.999405
49,0.671397,0.122072,-0.183108,0.007202,-0.000244,1.003067
50,1.220722,0.183108,-0.183108,0.004639,0.006470,0.994888
51,1.037613,0.122072,-0.122072,0.004517,-0.001099,0.997696
52,1.647974,0.122072,-0.183108,0.009400,0.000122,1.008804
53,2.014191,0.122072,-0.183108,0.005127,0.007080,1.008682
54,2.258335,0.305180,-0.366217,0.005371,0.001831,1.004288
55,1.892119,0.244144,-0.183108,0.005859,-0.000244,1.007340
56,2.563516,0.488289,-0.122072,0.006348,0.004273,1.009659
57,2.563516,0.427253,-0.122072,-0.001831,0.003906,1.004288
58,2.563516,0.000000,0.000000,0.008301,0.003784,1.015152
59,3.356985,0.122072,-0.244144,0.000977,-0.004639,1.001236
60,4.211490,0.244144,-0.244144,0.009277,0.000855,1.010025
61,5.249104,0.427253,0.000000,0.002441,-0.001831,1.008194
62,5.798428,0.427253,0.122072,-0.001587,-0.000855,1.001114
63,6.225681,0.183108,0.122072,0.002686,0.005493,1.000870
64,6.713970,0.000000,0.000000,0.003662,0.012207,0.993790
65,6.775006,-0.488289,0.000000,-0.001343,0.014282,1.001358
66,6.530861,-0.549325,-0.122072,-0.000244,0.013550,0.994766
67,6.286717,-0.793469,-0.122072,0.002197,0.011597,0.998795
68,5.859464,-1.098650,-0.305180,0.001587,0.024414,0.981949
69,4.821851,-1.586938,-0.244144,-0.000122,0.015869,0.994522
70,4.882887,-1.586938,-0.305180,0.004761,0.019532,0.989761
71,4.089418,-1.892119,-0.244144,0.010376,0.018433,0.988296
72,3.479057,-1.770047,-0.366217,0.001953,0.021241,0.995010
73,3.173877,-1.892119,-0.122072,0.005737,0.024170,0.988296
74,3.295949,-1.586938,0.061036,0.006714,0.016114,1.003311
75,3.295949,-1.403830,0.000000,0.010498,0.025147,0.996597
76,2.929732,-1.220722,0.183108,0.003052,0.023682,0.995987
77,2.929732,-1.281758,0.183108,-0.002441,0.021973,0.990860
78,2.685588,-1.525902,0.061036,0.001831,0.026368,0.991348
79,2.990768,-1.464866,0.183108,0.005249,0.031373,0.991470
80,1.525902,-1.831083,0.061036,0.010254,0.028565,0.989883
81,0.915541,-1.647974,0.000000,0.008057,0.013306,0.998062
82,1.403830,-1.892119,0.122072,0.010864,0.023072,0.993179
83,1.281758,-1.892119,0.061036,0.014771,0.026734,0.997086
84,0.854505,-1.770047,0.122072,0.012207,0.027832,1.008194
85,1.159686,-1.464866,0.244144,0.008667,0.022095,1.002945
86,1.342794,-1.403830,0.244144,0.012085,0.019043,1.005386
87,1.647974,-1.403830,0.427253,0.006104,0.023194,0.987930
88,1.831083,-1.647974,0.061036,0.010986,0.027466,0.997330
89,2.136263,-1.770047,0.183108,0.015991,0.020264,0.994522
90,2.624552,-1.342794,0.061036,0.006348,0.036255,0.992325
91,1.159686,-1.403830,0.305180,0.024903,0.021973,1.006607
92,1.953155,-0.610361,0.183108,0.013306,0.003662,0.987442
93,2.624552,-0.610361,0.488289,0.002686,0.030762,0.997940
94,2.441444,-0.854505,0.671397,0.012085,0.032105,1.007095
95,2.075227,-0.854505,0.671397,0.004883,0.002686,0.989883
96,2.990768,-0.488289,0.915541,0.010254,0.033570,1.001602
97,2.746624,-0.671397,1.037613,0.008911,0.030030,0.994888
98,3.356985,-1.037613,0.915541,0.009033,0.038209,0.975357
99,1.281758,-1.281758,0.915541,0.017945,0.041260,0.972183
100,0.183108,-1.281758,0.976577,0.009400,0.031495,1.016251
101,2.014191,-0.976577,0.671397,0.023804,0.025635,1.006363
102,1.831083,-0.549325,0.305180,0.004273,0.019165,0.989029
103,3.479057,-0.976577,0.671397,0.019043,0.037720,0.991958
104,2.380407,-0.732433,0.305180,0.005249,0.015381,0.974868
105,1.464866,-1.281758,0.671397,0.022583,0.035523,0.998672
106,1.770047,-0.732433,0.671397,0.021973,0.030762,1.017227
107,3.356985,-0.427253,0.427253,0.011109,0.036988,1.001480
108,1.953155,-0.427253,0.488289,0.019532,0.038087,1.002579
109,3.051804,-0.488289,0.183108,0.001709,0.010864,0.981582
110,3.051804,-0.732433,0.122072,0.022950,0.023194,1.002213
111,2.624552,-0.549325,0.000000,0.011109,0.035279,0.989761
112,2.319371,-0.488289,0.061036,0.014649,0.044923,0.986709
113,1.098650,0.305180,0.000000,0.022339,0.039307,0.985367
114,0.793469,0.244144,0.000000,0.011475,0.045411,0.988540
115,0.427253,0.000000,-0.244144,0.011963,0.055909,0.971695
116,-3.295949,-0.549325,-0.427253,0.026490,0.036133,0.996719
117,-2.441444,0.122072,-0.610361,0.022583,0.025269,1.021256
118,-0.488289,1.098650,-0.610361,0.026001,0.038087,1.011734
119,-1.647974,1.953155,-0.488289,0.017090,0.034791,0.998917
120,-0.732433,2.380407,-0.427253,0.017456,0.044556,0.993423
121,-2.441444,2.624552,-0.305180,0.013794,0.027344,1.003067
122,-0.610361,3.173877,-0.366217,0.010864,0.048463,0.971817
123,-4.089418,3.295949,-0.305180,0.016358,0.049805,0.984390
124,-4.699779,3.295949,-0.122072,0.007446,0.034180,0.993179
125,-4.577707,3.723201,-0.122072,0.010986,0.038209,0.987442
126,-6.347753,3.601129,0.061036,0.005127,0.032349,0.995865
127,-5.676356,3.479057,-0.183108,0.009155,0.034180,0.999161
128,-6.530861,2.868696,-0.183108,-0.012207,0.018799,0.992691
129,-4.699779,1.525902,0.000000,0.003906,0.020386,1.002213
130,-4.211490,1.281758,-0.366217,0.001099,0.023316,1.009049
131,-4.028382,0.793469,-0.183108,-0.001831,0.012329,1.002823
132,-1.220722,0.671397,-0.305180,0.004883,0.032349,0.984512
133,-3.662165,-0.061036,0.000000,-0.004761,0.023560,0.991714
134,-2.563516,-0.366217,0.061036,0.012451,0.030762,0.987320
135,-4.211490,-0.976577,0.061036,0.005982,0.031983,0.979507
136,-5.310140,-1.403830,0.244144,0.009644,0.020996,0.994766
137,-4.150454,-1.281758,0.000000,0.000122,0.031250,0.986465
138,-6.836042,-2.075227,0.305180,-0.005982,0.024537,0.982925
139,-6.775006,-3.051804,0.122072,-0.005371,0.024781,0.960098
140,-8.972305,-4.943923,0.244144,-0.002319,0.027344,0.980117
141,-9.338521,-6.225681,0.183108,-0.013306,0.019165,0.970840
142,-9.826810,-8.239872,0.000000,0.009522,0.028443,0.969619
143,-12.268254,-8.545052,0.244144,0.019287,0.014038,0.989517
144,-10.681315,-8.300908,0.000000,0.016114,0.029297,0.978408
145,-13.061723,-8.545052,0.122072,0.022827,0.019287,0.977798
146,-14.099336,-8.239872,0.183108,0.031617,-0.001343,1.011368
147,-12.390326,-7.080186,0.366217,0.036866,0.004273,1.008560
148,-12.634470,-5.798428,0.549325,0.041382,0.007202,1.019913
149,-13.305867,-4.455634,1.037613,0.037110,-0.008179,1.018814
150,-10.620279,-3.295949,1.159686,0.023072,-0.007202,0.994888
151,-10.925460,-3.723201,1.831083,0.023194,0.015991,0.974746
152,-13.305867,-4.638743,1.709010,0.001099,0.010620,0.960342
153,-15.320058,-6.652934,2.014191,0.000977,0.002441,0.942519
154,-17.456321,-8.667124,1.770047,0.000977,-0.001465,0.966812
155,-19.470512,-10.620279,2.014191,0.005371,-0.005005,0.978042
156,-21.362631,-11.047532,2.197299,0.041016,0.017578,0.988052
157,-26.794842,-10.742351,2.685588,0.041382,-0.020264,1.015885
158,-26.367590,-9.887846,3.418021,0.037354,-0.039307,1.042985
159,-21.423667,-7.873655,3.906310,0.048096,-0.037842,1.032364
160,-22.522316,-6.958114,4.394598,0.018555,-0.061891,1.046403
161,-19.409476,-5.859464,5.065995,0.022583,-0.067628,0.982193
