Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.305180,-0.488289,0.000000,-0.005493,0.008057,0.996109
1,-0.183108,-0.488289,0.000000,-0.003174,0.004273,1.005509
2,-0.061036,-0.488289,-0.183108,-0.004273,0.006348,0.992081
3,-0.549325,-0.671397,0.000000,-0.004028,0.004761,0.994156
4,0.061036,-0.549325,0.000000,-0.001221,0.007935,0.991104
5,-0.915541,-0.671397,0.000000,-0.000977,0.010254,0.993912
6,-1.098650,-0.549325,-0.122072,0.000855,0.005859,0.993668
7,-0.854505,-0.549325,-0.122072,0.000122,0.010986,1.008438
8,-1.342794,-0.488289,0.000000,-0.003662,0.007568,0.998428
9,-0.854505,-0.427253,0.000000,0.002808,0.010254,0.996719
10,-0.976577,-0.366217,0.000000,-0.000855,0.005249,0.995010
11,-0.488289,-0.366217,0.000000,0.002075,0.004517,0.997818
12,-0.366217,-0.366217,0.000000,-0.002564,0.004150,0.994034
13,-0.488289,-0.427253,0.000000,-0.008667,0.007446,0.995499
14,-0.305180,-0.488289,0.000000,-0.001587,0.008911,0.999039
15,-0.183108,-0.305180,-0.122072,-0.010376,0.005249,0.999893
16,-0.305180,-0.366217,-0.122072,-0.000122,0.009888,1.003555
17,-0.122072,-0.427253,-0.122072,-0.003296,0.007202,0.996841
18,-0.305180,-0.549325,0.000000,-0.002319,0.008667,0.994156
19,-0.732433,-0.610361,0.000000,-0.002808,0.005982,0.992935
20,-0.305180,-0.488289,-0.183108,-0.003906,0.011231,0.992691
21,-1.709010,-0.610361,0.000000,0.000610,0.000000,1.007706
22,-0.427253,-0.305180,-0.122072,-0.000732,0.003418,1.002213
23,-0.732433,-0.183108,0.000000,-0.005737,0.008545,1.002701
24,-0.488289,-0.244144,0.000000,0.000366,0.004639,1.007340
25,-0.305180,-0.061036,0.000000,-0.006592,0.000244,1.000259
26,-0.183108,-0.061036,0.000000,-0.003662,0.006470,0.994156
27,0.000000,0.000000,0.000000,-0.004028,0.002564,0.994156
28,-0.366217,-0.366217,0.000000,-0.005859,0.006348,0.994522
29,0.000000,-0.366217,-0.122072,-0.001709,0.009522,0.996231
30,-0.610361,-0.610361,0.000000,-0.010010,0.013184,0.999039
31,-0.488289,-0.671397,-0.122072,-0.003540,0.009277,0.999527
32,-0.427253,-0.671397,-0.122072,-0.005127,0.008545,0.995865
33,-0.793469,-0.793469,-0.122072,-0.005982,0.014160,0.994156
34,-1.098650,-0.793469,-0.183108,0.001953,0.007080,0.995132
35,-1.464866,-0.671397,-0.122072,-0.000610,0.004273,1.002213
36,-0.976577,-0.549325,0.000000,-0.000732,0.009766,1.004776
37,-1.403830,-0.549325,0.000000,-0.002319,0.003052,1.003311
38,-0.610361,-0.427253,0.000000,-0.002319,0.005005,1.000748
39,-0.976577,-0.549325,0.000000,-0.002075,0.002564,1.009415
40,-0.488289,-0.610361,0.000000,0.002075,0.005493,1.000626
41,-0.549325,-0.549325,0.000000,-0.002808,0.006104,0.994400
42,-0.488289,-0.732433,-0.122072,-0.004883,0.009155,1.003433
43,-0.427253,-0.732433,-0.122072,-0.004883,0.002075,1.004410
44,-0.305180,-0.854505,-0.244144,-0.004273,0.003540,1.001968
45,-0.427253,-0.976577,-0.122072,-0.001587,0.006348,1.003433
46,-0.488289,-0.976577,-0.122072,-0.002808,0.010742,1.004166
47,-0.549325,-0.915541,-0.183108,-0.006958,-0.003540,1.001236
48,-0.427253,-0.915541,0.000000,-0.003540,0.011719,0.997940
49,-0.854505,-1.037613,-0.244144,-0.004273,0.005615,0.994644
50,-0.610361,-1.159686,-0.244144,-0.000244,0.005127,0.998795
51,-0.488289,-1.037613,-0.183108,-0.000855,0.003906,1.004776
52,-0.244144,-0.915541,-0.122072,0.001587,0.002686,1.018692
53,0.427253,-0.244144,0.000000,-0.010254,0.000244,1.012467
54,1.953155,-0.305180,0.122072,0.013306,-0.008179,1.016373
55,3.662165,0.183108,0.061036,-0.007446,-0.005737,1.029435
56,5.188067,-0.122072,0.244144,0.000000,-0.011231,1.032609
57,7.812619,0.366217,0.122072,-0.014649,-0.006470,1.006241
58,9.704738,0.061036,0.122072,0.022950,0.008179,1.053849
59,12.817578,-0.122072,-0.366217,-0.017334,0.032837,0.993301
60,7.995727,-1.586938,-0.244144,-0.004761,0.024414,0.974746
61,8.972305,-1.831083,-0.732433,-0.010620,0.019898,0.982925
62,7.080186,-2.563516,-0.671397,0.004517,0.024048,0.983413
63,6.164645,-2.380407,-0.610361,-0.003540,0.020142,0.998306
64,6.652934,-2.380407,-0.427253,0.001343,0.021485,0.994034
65,6.103609,-2.014191,-0.488289,0.004883,0.019165,0.987686
66,5.859464,-1.770047,-0.488289,0.002930,0.026734,1.003922
67,6.286717,-2.136263,-0.183108,0.001831,0.028931,0.982559
68,5.981537,-2.075227,-0.549325,-0.000610,0.031373,0.993057
69,5.188067,-2.258335,-0.549325,-0.001587,0.030030,0.995621
70,4.638743,-2.380407,-0.732433,0.010742,0.025513,1.000626
71,5.371176,-1.647974,-1.037613,0.012818,0.030884,0.989273
72,4.699779,-1.342794,-1.220722,0.007813,0.033082,1.001968
73,4.638743,-0.976577,-1.525902,0.009644,0.018799,0.997330
74,4.882887,-1.586938,-0.976577,0.003662,0.029786,0.985489
75,3.295949,-1.159686,-0.732433,0.012085,0.040406,0.991958
76,3.662165,-0.610361,-0.915541,-0.004273,0.027832,0.992081
77,3.356985,-1.037613,-0.305180,0.006226,0.030274,0.993545
78,3.356985,-0.854505,-0.305180,0.000000,0.035889,0.991470
79,2.685588,-0.793469,-0.183108,0.008057,0.039185,0.996109
80,2.502480,-0.549325,-0.122072,-0.006104,0.042603,0.992447
81,1.831083,-0.976577,0.122072,-0.001465,0.039063,0.981949
82,1.464866,-1.342794,0.244144,0.003418,0.036988,0.996841
83,1.342794,-1.525902,0.183108,-0.002197,0.037598,0.992935
84,1.770047,-1.647974,0.244144,0.009888,0.037354,0.996841
85,1.770047,-1.342794,0.488289,0.013672,0.032227,1.003677
86,3.051804,-0.793469,0.671397,-0.006714,0.029786,1.006119
87,3.295949,-0.976577,0.732433,0.010376,0.019532,0.978408
88,3.479057,-1.281758,0.732433,0.003418,0.047364,0.973281
89,2.380407,-1.525902,0.671397,0.006104,0.057984,0.927871
90,-1.831083,-1.464866,0.366217,0.004761,0.058595,0.984756
91,-3.784237,-0.305180,0.305180,0.003540,0.018067,1.006607
92,-0.671397,-0.061036,0.671397,0.019043,-0.004395,1.018082
93,3.234913,1.831083,0.976577,0.030884,0.025391,1.043595
94,5.676356,2.685588,1.464866,-0.012207,0.024414,1.018570
95,7.812619,1.770047,1.342794,0.003418,0.026612,1.000626
96,8.911269,2.197299,1.403830,0.005982,0.051270,0.992813
97,6.958114,1.647974,1.403830,-0.011475,0.042359,0.992447
98,8.850233,1.464866,0.854505,0.002441,0.083864,0.938491
99,1.892119,0.854505,0.549325,0.001831,0.059815,0.981949
100,2.197299,0.854505,0.305180,0.008179,0.047974,1.004532
101,2.197299,1.647974,0.122072,0.004150,0.063966,0.989883
102,0.366217,1.525902,0.366217,-0.022461,0.044556,0.992447
103,1.525902,0.549325,0.122072,-0.004639,0.053468,0.992691
104,0.793469,-0.244144,0.061036,-0.009888,0.050904,0.990738
105,1.342794,-0.976577,-0.244144,-0.007324,0.057130,0.982193
106,-0.244144,-1.647974,-0.366217,-0.000610,0.058839,0.976089
107,-1.220722,-1.953155,-0.732433,0.001343,0.063111,0.979751
108,-3.173877,-2.014191,-0.732433,0.007446,0.057130,0.980117
109,-3.234913,-1.892119,-0.793469,0.011475,0.050416,0.994888
110,-3.662165,-1.464866,-0.610361,0.021363,0.039551,1.018570
111,-2.014191,-0.061036,-0.610361,0.022827,0.038453,1.019669
112,-0.671397,1.403830,-0.549325,0.016480,0.041627,1.014054
113,-0.427253,2.441444,-0.366217,0.007080,0.037842,1.012833
114,0.671397,3.234913,-0.183108,-0.000244,0.043458,1.013931
115,1.464866,4.028382,-0.183108,-0.008789,0.051637,0.991714
116,1.342794,3.479057,0.000000,-0.025025,0.064698,0.976455
117,-0.366217,2.441444,0.183108,-0.012085,0.049561,0.984146
118,-0.122072,1.709010,0.000000,-0.013184,0.049073,0.968643
119,-1.464866,0.427253,0.000000,-0.018067,0.061158,0.998428
120,-1.647974,-0.244144,0.000000,-0.004028,0.036378,1.008927
121,-0.244144,-0.061036,-0.244144,-0.004028,0.051148,0.979263
122,-1.037613,-0.793469,-0.183108,-0.010010,0.061036,0.986954
123,-1.892119,-1.220722,-0.244144,-0.007568,0.051148,0.984268
124,-1.953155,-1.342794,-0.305180,-0.008301,0.061891,0.968887
125,-4.516670,-2.136263,-0.244144,-0.014160,0.058595,0.962539
126,-5.371176,-2.624552,-0.244144,-0.010254,0.059815,0.963516
127,-7.568475,-3.601129,-0.244144,-0.005371,0.062257,0.963760
128,-9.338521,-4.455634,-0.366217,-0.009155,0.050294,0.982315
129,-9.765774,-5.065995,-0.488289,-0.002930,0.042359,0.987686
130,-8.972305,-5.371176,-0.488289,-0.002075,0.048219,0.976211
131,-10.742351,-6.286717,-0.427253,-0.020508,0.042481,0.981094
132,-9.948882,-7.263294,-0.549325,0.018555,0.051270,0.973281
133,-11.535821,-7.873655,-0.488289,0.000488,0.052491,0.947890
134,-12.695506,-8.117800,-0.793469,0.011475,0.040894,0.968032
135,-14.038300,-8.178836,-0.488289,0.028809,0.046509,1.025895
136,-13.977264,-7.080186,-0.122072,0.024903,0.031617,0.990494
137,-14.587625,-5.859464,0.000000,0.022827,0.030884,0.957900
138,-17.212177,-6.286717,0.488289,0.006836,0.043702,0.955581
139,-21.789883,-7.446403,0.976577,0.001587,0.026612,0.983413
140,-22.522316,-8.056764,1.220722,0.010376,0.023072,0.974136
141,-23.376822,-7.995727,1.342794,0.018799,0.026856,0.981949
142,-25.818265,-7.934691,2.014191,0.009400,0.035523,0.977554
143,-30.395972,-8.117800,2.319371,0.013550,0.032471,0.953994
144,-33.508812,-8.911269,2.563516,-0.002930,0.015747,0.949233
145,-37.659266,-9.826810,3.356985,0.013184,-0.000610,0.975479
146,-38.513771,-8.972305,3.601129,0.029541,-0.072877,1.006485
147,-34.729534,-9.094377,4.943923,0.003418,-0.036744,1.064836
148,-29.358358,-7.934691,5.249104,0.004273,-0.033692,0.990860
149,-32.654307,-9.277485,6.164645,0.020264,0.027466,0.989639
150,-31.799802,-6.408789,4.699779,0.128664,0.114137,0.968765
151,-50.720989,-4.821851,3.356985,-0.054932,0.035645,1.112078
152,-54.993515,-2.807660,2.868696,0.058717,-0.071412,1.007218
153,-46.509499,-0.915541,-0.915541,-0.013672,-0.018433,0.999771
154,-46.814679,-1.220722,-2.929732,0.015381,-0.047242,1.032486
155,-46.509499,-1.403830,-4.394598,-0.034302,-0.029786,0.997208
156,-48.096437,-3.967346,-9.155413,-0.031495,-0.053956,0.995743
157,-50.904097,-3.601129,-19.348440,-0.079225,-0.046632,1.188861
158,-62.073701,3.540093,-32.593271,0.099855,-0.056275,0.815930
159,-73.304341,10.803388,-33.142596,0.142458,-0.236576,1.054948
160,-56.519417,9.765774,-8.117800,0.069947,-0.172732,1.077409
161,-51.270314,2.990768,-5.493248,0.069337,-0.124636,1.023941
162,-55.298695,3.295949,-3.540093,0.083986,-0.066163,1.026505
163,-70.496681,9.338521,-2.380407,-0.001953,0.044434,0.961563
164,-99.610895,11.474784,-8.300908,0.077028,0.016480,0.958389
165,-104.493782,7.080186,2.807660,0.040406,-0.095338,0.759899
166,-110.719463,6.530861,16.418708,-0.037842,0.354376,0.765026
167,-129.274434,-19.714656,-0.610361,-0.266484,0.382696,1.042985
168,-229.495689,-25.513085,3.723201,0.234989,0.713268,0.618662
169,-394.720378,-20.141909,-0.671397,-0.014893,0.085206,1.259785
170,-511.055161,-49.927520,30.518044,-0.198734,0.228031,1.731960
171,-544.441901,-68.055238,2.014191,-0.153201,-0.033936,1.127825
172,-638.498512,-89.051652,9.826810,-0.142092,-0.095216,1.199115
173,-696.055543,-110.109102,39.002060,0.085451,-1.782864,1.999969
174,-756.969558,-26.306554,193.423362,-1.545312,0.037476,1.999969
175,-99.916075,-27.893492,9.521630,-0.697642,-1.106950,1.999969
176,317.143511,10.193027,-1.709010,-0.685069,0.718273,1.999969
177,152.712291,25.879301,-17.334249,-0.237308,0.667735,1.148333
178,-10.681315,-23.620966,62.806134,-0.286381,0.722667,0.384527
179,-55.786984,-40.405890,57.251850,0.155886,0.393683,0.544808
180,47.791257,-2.197299,18.066682,0.159792,0.477302,0.788708
181,44.861524,20.202945,-3.967346,0.253666,0.639902,0.707164
182,10.498207,34.790570,-12.817578,0.135622,0.507698,0.930190
183,47.669184,37.842374,-24.292363,0.020508,0.463386,1.027726
184,77.027543,24.292363,-27.038987,-0.089113,0.525887,1.019547
185,86.366064,2.868696,-23.132677,-0.147097,0.482063,1.155779
186,116.700999,-6.103609,-20.325017,-0.131960,0.482429,1.317891
187,143.434806,-3.356985,-19.104295,-0.131960,0.474739,1.349508
188,165.651942,5.920500,-18.982223,-0.126833,0.393072,1.306905
189,189.089799,18.005646,-18.799115,-0.142580,0.317021,1.228901
190,206.179904,24.780652,-16.052491,-0.147219,0.243534,1.112444
191,219.913024,25.268940,-11.657893,-0.135012,0.181277,1.041886
192,228.091859,19.958801,-6.591897,-0.091066,0.143313,1.051774
193,236.697948,11.413748,-2.197299,-0.036133,0.171389,1.136370
194,244.815747,2.197299,-2.502480,0.052125,0.172366,1.287495
195,255.741207,-0.183108,-7.568475,0.126589,0.171145,1.481956
196,268.009461,9.277485,-16.235599,0.149905,0.100832,1.462669
197,273.258564,24.048219,-26.916915,0.152834,-0.063844,1.182147
198,265.079728,40.527962,-37.537194,0.119142,-0.254887,0.921401
199,246.341650,56.458381,-41.199359,-0.012207,-0.293584,0.989151
200,225.528344,57.068742,-40.344854,-0.092897,-0.281865,1.298726
201,222.598611,53.955901,-37.842374,-0.058961,-0.228397,1.628077
202,221.560998,55.725948,-37.659266,0.020996,-0.262211,1.861112
203,221.988251,65.552758,-36.804761,0.051637,-0.331426,1.918364
204,223.453117,68.848707,-38.391699,0.048585,-0.468147,1.801541
205,218.509194,77.515831,-39.551385,0.046143,-0.583627,1.685939
206,200.076295,84.779126,-37.232013,0.003906,-0.726940,1.652613
207,188.052186,83.131151,-32.471199,-0.027100,-0.868666,1.631983
208,186.648356,72.327764,-25.818265,-0.090578,-0.886610,1.810697
209,184.634165,55.054551,-14.953841,-0.134768,-0.881605,1.999969
210,202.700847,44.129091,-4.272526,-0.118898,-0.895033,1.999969
211,231.204700,51.575494,2.746624,0.049195,-0.842176,1.999969
212,239.017319,65.003433,7.385367,0.267948,-0.831922,1.903227
213,244.754711,68.909743,8.239872,0.348150,-0.883925,1.517967
214,240.665293,63.599603,9.033341,0.394903,-0.920058,1.286030
215,226.321813,53.833829,11.047532,0.333989,-1.023941,1.139055
216,214.785992,40.344854,14.343481,0.197879,-1.157000,0.996475
217,198.001068,28.442817,18.432898,0.057984,-1.353414,0.777722
218,171.511406,24.902724,23.865110,-0.031250,-1.575341,0.635142
219,138.429847,30.457008,28.992142,0.029053,-1.864775,0.269291
220,96.375982,46.814679,26.672770,0.170413,-2.000031,-0.006226
221,42.542153,61.341268,17.761501,0.152590,-2.000031,0.104860
222,6.347753,65.980011,18.127718,0.030762,-2.000031,0.254643
223,-21.545739,49.134051,31.189441,-0.103029,-1.778592,0.365240
224,-58.838788,10.681315,48.218509,-0.163821,-2.000031,-2.000031
225,-205.935760,-92.896925,86.305028,0.251835,-1.359274,-0.610605
226,-272.770275,-124.208438,79.285878,0.567636,-0.970352,0.685435
227,-132.082094,-88.197147,40.466926,0.182254,0.586679,1.999969
228,-154.116121,-83.619440,40.711070,0.195926,1.110369,1.999969
229,-229.190509,-79.835203,48.950942,0.358892,0.220584,0.657359
230,-249.027237,-78.370336,43.152514,0.595590,-0.366949,0.569223
231,-248.783093,-58.777752,38.452735,0.723156,-0.056153,1.999969
232,-226.626993,-18.371862,26.977951,0.835706,-0.019287,1.999969
233,-161.440452,21.179522,1.647974,0.445075,-0.226444,1.716823
234,-118.471046,46.753643,-5.004959,-0.624521,-0.069581,1.219501
235,-188.235294,-26.733806,30.151827,-1.487816,-0.483894,1.999969
236,-87.403677,-103.944457,48.828870,-0.318486,-0.168704,1.924468
237,-40.588998,-111.451896,20.263981,1.590356,0.370367,1.999969
238,-50.110628,-25.024796,3.356985,0.715099,0.030152,1.268452
239,-58.899825,-4.577707,3.051804,-0.888685,-0.067140,1.043839
240,-59.327077,-52.857252,10.070954,0.031983,-0.029908,1.267231
241,-20.569162,-35.217823,-2.075227,0.515755,0.091310,1.508812
242,-30.823224,-14.465553,2.014191,-0.142947,-0.047974,1.115984
243,-7.507439,-21.850919,0.122072,-0.069459,-0.007568,1.001602
244,-3.906310,-21.789883,-2.136263,0.113771,0.133913,0.946181
245,-26.245518,-18.371862,1.525902,-0.040528,0.025635,1.019669
246,-11.413748,-16.235599,-1.098650,0.111940,-0.107424,0.875746
247,-12.512398,-11.474784,1.342794,0.119387,0.084108,1.089006
248,-17.273213,-5.737392,3.662165,0.021485,0.038209,0.986954
249,-11.841001,-3.967346,3.356985,0.042969,0.049439,0.967178
