Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.732433,-0.305180,0.000000,-0.009766,0.013062,0.995987
1,-0.793469,-0.427253,-0.122072,-0.003784,0.011353,1.004410
2,-0.488289,-0.427253,-0.122072,-0.005005,0.010864,0.995254
3,-0.427253,-0.427253,0.000000,-0.007813,0.016480,0.991958
4,-0.671397,-0.610361,-0.183108,-0.005737,0.009400,1.000748
5,-0.366217,-0.610361,0.000000,-0.004028,0.016358,0.994278
6,-0.671397,-0.610361,0.000000,-0.010010,0.014527,0.987076
7,-0.366217,-0.549325,-0.183108,-0.000610,0.014282,1.000870
8,-0.732433,-0.610361,0.000000,-0.010010,0.011231,1.006729
9,-0.549325,-0.549325,-0.183108,-0.004517,0.014893,0.993668
10,-0.854505,-0.488289,-0.183108,-0.005371,0.015137,0.991470
11,-1.342794,-0.488289,-0.122072,-0.004395,0.010254,0.999039
12,-0.793469,-0.366217,-0.122072,0.000366,0.013184,0.996353
13,-0.976577,-0.305180,0.000000,-0.005005,0.013550,0.995621
14,-0.610361,-0.244144,0.000000,-0.002686,0.010620,1.006241
15,-0.488289,-0.061036,-0.122072,-0.003418,0.015625,1.002213
16,-0.122072,-0.183108,-0.183108,-0.005615,0.015015,1.002945
17,-0.305180,-0.061036,0.000000,-0.004150,0.011841,0.994400
18,-0.244144,-0.244144,-0.244144,-0.005371,0.015503,1.003433
19,-0.549325,-0.305180,0.000000,-0.007446,0.012573,0.996353
20,-0.305180,-0.366217,-0.183108,-0.001587,0.017700,0.995132
21,-0.488289,-0.488289,0.000000,-0.014405,0.013062,0.997696
22,-0.610361,-0.488289,-0.122072,-0.006836,0.014160,0.989761
23,-0.671397,-0.488289,-0.122072,-0.004395,0.015991,1.003677
24,-0.427253,-0.488289,-0.183108,-0.007446,0.015747,0.993179
25,-0.976577,-0.488289,0.000000,0.000977,0.016602,0.992203
26,-0.793469,-0.427253,-0.122072,-0.009400,0.018555,0.995621
27,-0.671397,-0.427253,-0.122072,-0.008667,0.013916,0.998672
28,-0.854505,-0.427253,0.000000,-0.010132,0.009888,0.990372
29,-0.427253,-0.366217,0.000000,-0.009155,0.009522,0.999161
30,-0.610361,-0.488289,0.000000,-0.005493,0.014405,0.996597
31,-0.488289,-0.427253,0.000000,-0.005493,0.013916,0.998184
32,-0.366217,-0.488289,0.000000,-0.001831,0.010742,0.997574
33,-0.427253,-0.427253,0.000000,-0.009400,0.012940,0.994278
34,-0.488289,-0.427253,0.000000,-0.012329,0.013184,0.996353
35,-0.305180,-0.610361,0.000000,-0.005127,0.013916,0.998672
36,-0.427253,-0.732433,-0.122072,-0.014038,0.015625,1.001358
37,-0.366217,-0.549325,0.000000,-0.004150,0.013184,0.994888
38,-0.488289,-0.610361,-0.122072,-0.004761,0.015991,1.003799
39,-0.427253,-0.671397,0.000000,-0.008545,0.013916,0.994400
40,-0.427253,-0.610361,-0.122072,-0.004517,0.017456,0.988785
41,-0.915541,-0.671397,0.000000,-0.006104,0.012818,1.003799
42,-0.244144,-0.549325,0.000000,-0.001587,0.012940,0.997208
43,-0.671397,-0.488289,0.000000,-0.002075,0.015503,1.006363
44,-0.427253,-0.305180,0.000000,-0.000855,0.009766,1.003067
45,0.061036,0.061036,0.061036,-0.001343,0.012573,0.998917
46,0.244144,0.061036,0.061036,-0.010986,0.011597,0.999161
47,0.671397,0.000000,0.122072,-0.007935,0.016968,0.995621
48,0.366217,-0.122072,0.122072,-0.002686,0.011597,0.993545
49,0.366217,0.000000,0.122072,-0.017212,0.004639,0.980850
50,1.037613,-0.183108,0.000000,-0.004883,0.019287,1.002090
51,0.183108,-0.305180,0.183108,-0.013672,0.006470,1.009293
52,1.953155,-0.305180,0.122072,-0.001221,0.018677,1.009903
53,2.075227,0.000000,0.244144,-0.011597,0.012085,0.989273
54,2.319371,-0.366217,0.122072,0.004395,0.019287,1.008194
55,2.685588,0.000000,0.183108,-0.009766,0.018921,0.998672
56,1.953155,-0.305180,0.000000,-0.009522,0.023316,1.006241
57,2.258335,-0.244144,0.000000,-0.013428,0.013794,1.020523
58,3.173877,-0.305180,-0.122072,-0.012207,0.028809,1.000137
59,2.502480,-0.793469,0.000000,-0.005493,0.020630,1.000381
60,2.380407,-0.732433,0.244144,-0.012207,0.016480,1.017105
61,4.516670,-0.671397,0.122072,-0.013306,0.015503,0.986343
62,2.990768,-1.037613,0.061036,0.001709,0.031006,0.994522
63,2.319371,-0.854505,0.000000,-0.005859,0.016968,1.010758
64,3.967346,-0.610361,-0.244144,-0.005737,0.025147,1.004654
65,3.845274,-0.549325,-0.244144,-0.007568,0.026246,1.000992
66,4.394598,0.915541,-1.281758,-0.030762,0.026490,1.017350
67,4.333562,-0.854505,-0.427253,-0.019043,0.024170,0.963760
68,3.845274,-1.403830,-0.366217,0.000366,0.029175,0.982193
69,3.723201,-0.671397,-0.915541,-0.015259,0.035889,0.996597
70,3.173877,-1.831083,-0.976577,-0.001221,0.029175,0.967666
71,1.037613,-2.441444,-0.610361,-0.002808,0.026001,0.991470
72,1.525902,-2.197299,-0.732433,0.007202,0.029908,0.988052
73,2.075227,-1.098650,-0.732433,-0.009400,0.049561,0.990982
74,1.403830,-0.854505,-0.427253,-0.020630,0.027955,0.976699
75,0.244144,-1.403830,-0.183108,-0.000366,0.016968,1.010513
76,2.502480,-0.427253,-0.305180,0.005127,0.031617,1.009293
77,2.868696,0.061036,-0.793469,-0.006714,0.012207,0.978653
78,2.685588,0.671397,-0.610361,-0.010498,0.042969,1.011734
79,3.173877,-0.305180,-0.244144,-0.005982,0.020874,0.971817
80,2.075227,-0.366217,0.000000,-0.006348,0.034668,0.977676
81,1.831083,-0.610361,0.122072,-0.006836,0.036378,0.986831
82,0.976577,-1.098650,0.366217,-0.009888,0.035157,0.984512
83,0.854505,-1.098650,0.488289,0.004028,0.041505,0.987930
84,0.427253,-0.854505,0.488289,-0.004395,0.033082,0.995377
85,0.854505,-0.976577,0.549325,-0.006348,0.028809,0.982925
86,1.098650,-1.281758,0.488289,-0.002564,0.034424,0.990860
87,0.671397,-1.586938,0.305180,-0.004150,0.037232,0.989151
88,-0.061036,-1.892119,0.244144,-0.004395,0.027588,0.990249
89,0.305180,-1.464866,0.305180,0.008545,0.038575,0.998550
90,0.305180,-0.854505,0.793469,-0.011475,0.036255,0.999893
91,1.159686,-0.915541,0.732433,-0.010254,0.037598,0.982559
92,-0.061036,-1.281758,0.854505,0.001465,0.044556,0.991104
93,-0.732433,-0.854505,0.854505,0.001099,0.042969,0.978164
94,-0.305180,-1.098650,0.793469,-0.020508,0.039673,0.965835
95,-1.953155,-1.464866,0.793469,-0.003662,0.045899,0.987686
96,-2.807660,-1.464866,1.098650,0.002686,0.033448,1.007340
97,-1.709010,-0.976577,1.220722,-0.010498,0.008545,1.029923
98,1.525902,-0.610361,1.525902,0.005737,0.020996,1.002823
99,2.685588,-0.244144,1.525902,0.009155,0.014893,1.038102
100,7.385367,0.183108,1.098650,-0.006104,0.022217,1.005753
101,7.934691,0.549325,0.793469,0.023438,0.063722,0.976944
102,4.760815,1.342794,0.549325,-0.001343,0.072145,0.961807
103,1.892119,1.037613,0.122072,-0.009644,0.069947,0.959854
104,-2.258335,1.342794,0.305180,0.032837,0.050538,1.018570
105,-0.732433,3.479057,0.427253,0.002564,0.032959,1.021622
106,-0.671397,4.028382,0.976577,-0.001099,0.032715,1.021622
107,0.488289,4.699779,1.037613,-0.007202,0.035279,1.010513
108,0.671397,4.699779,0.915541,-0.014160,0.040650,0.995865
109,-0.061036,3.967346,0.671397,-0.015381,0.055055,0.987808
110,1.037613,3.479057,0.000000,-0.012573,0.082765,0.962051
111,-3.418021,2.624552,-0.244144,0.009522,0.062745,0.975113
112,-4.699779,3.479057,-0.610361,0.005493,0.047364,0.991958
113,-6.103609,4.333562,-0.610361,0.015991,0.043214,1.005142
114,-7.324331,5.737392,-0.244144,-0.006104,0.030884,1.019181
115,-5.432212,6.775006,0.000000,-0.000244,0.038575,1.010025
116,-5.981537,7.324331,0.122072,-0.014405,0.047120,0.980240
117,-7.446403,6.775006,0.305180,-0.028199,0.040650,0.980362
118,-7.629511,5.310140,0.183108,-0.030762,0.029175,0.991226
119,-7.080186,4.150454,-0.122072,-0.026490,0.017334,1.003311
120,-5.615320,3.479057,-0.183108,-0.034546,0.024170,0.981704
121,-4.577707,2.807660,-0.610361,-0.033448,0.052613,0.952163
122,-10.009918,1.159686,-0.305180,-0.033082,0.031617,0.974258
123,-8.178836,0.732433,-0.610361,-0.017456,0.035889,0.990738
124,-10.925460,0.732433,-0.366217,-0.010986,0.018189,1.010636
125,-9.155413,1.464866,0.000000,-0.011719,0.010498,1.028946
126,-7.507439,2.441444,0.183108,-0.009155,0.010620,1.007584
127,-6.958114,2.868696,0.488289,-0.019043,0.011597,1.017716
128,-5.615320,2.929732,0.732433,-0.029297,0.011475,1.013321
129,-4.943923,2.685588,0.671397,-0.032593,0.022461,0.978164
130,-6.042573,1.403830,0.671397,-0.036011,0.020020,0.979507
131,-5.554284,0.244144,0.244144,-0.036378,0.024537,0.972427
132,-8.484016,-1.525902,0.488289,-0.029541,0.008423,0.996109
133,-6.225681,-2.075227,0.000000,-0.036255,0.021607,0.979751
134,-8.117800,-3.540093,-0.122072,-0.030640,0.016846,0.989517
135,-7.934691,-4.211490,0.000000,-0.026123,0.007202,1.006485
136,-6.103609,-4.333562,-0.244144,-0.013672,0.011353,1.000626
137,-6.408789,-4.028382,0.000000,-0.017090,0.004395,1.003189
138,-5.859464,-3.540093,0.183108,-0.011231,0.007324,1.010025
139,-5.432212,-2.868696,0.366217,-0.016480,0.001099,1.015030
140,-5.249104,-2.441444,0.793469,-0.017700,-0.000488,0.996597
141,-4.394598,-2.319371,1.220722,-0.014160,0.010010,0.994766
142,-4.821851,-2.929732,1.525902,-0.030396,0.020264,0.980362
143,-6.347753,-4.455634,1.464866,-0.028077,0.011719,0.995865
144,-6.591897,-5.371176,1.037613,-0.018433,-0.018311,0.986587
145,-4.821851,-5.859464,0.854505,-0.014527,0.014038,1.005753
146,-5.676356,-6.225681,0.793469,-0.013794,-0.000610,0.984024
