0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.757790708260041e-05,1.490832832423521e-05,3.84265345029462e-06
0.0001047651874961973,6.727984807004938e-05,0.00014511676934253525
0.00022462913391802744,0.0001592676956622662,0.0003513176373922403
0.00033360732728203034,0.0002897631424941011,0.0006341351615833078
0.0004282989206977197,0.00046207320575730645,0.0009639002065622247
0.0005247139786681459,0.000626799061634008,0.0013186355334071835
0.0005748058299553357,0.0009729450990189829,0.0018143512335943145
0.0006561661373640557,0.0012829130246070613,0.002354630140460291
0.0008460062420212691,0.001459060306685962,0.003134535888925302
0.0010782899285051758,0.0017646294249684211,0.004168258442039644
0.0013003812670520267,0.0021861987794331763,0.005161324799621866
0.0016231998843392616,0.0028011674136657477,0.006071642381730746
0.0019051977410648596,0.003633066281955776,0.006796536722294188
0.0021312646245909596,0.004653077697797849,0.007428536886762088
0.002293341400649758,0.0058967370056033,0.008112703340207125
0.002579308232018561,0.007585982691701219,0.00832313032792097
0.0031520255312663574,0.009849196001291223,0.008496676251904475
0.00405299625703111,0.012856860596228802,0.00926967205266116
0.005489210080014029,0.016856108176531676,0.010625563101520732
0.007368545797070432,0.021999764847058862,0.012469186555533975
0.009704329068614077,0.028010968807006594,0.015149519966682998
0.011344996575479311,0.03493026620160648,0.018829774654064855
0.011796152559200026,0.0429268305035518,0.023515542295333154
0.011683204796183937,0.05260573762668248,0.028480022486205115
0.011142391151703167,0.06351892147181519,0.032910944572721805
0.010469378770659078,0.07558140269496708,0.03659091443796431
0.010064340537586097,0.08837012641876618,0.039689901609051656
0.010125294787157135,0.10196166192094486,0.04208392619266268
0.010658884280730054,0.11635922728774788,0.043374991836871254
0.011706815125750338,0.13163872383133232,0.043788960658647756
0.013216210844268444,0.14781978939667184,0.0434971119325438
0.015124354506387733,0.164935458998251,0.04242007180256934
0.017354872581515877,0.18298167071637222,0.040671026074340116
0.019865518101325138,0.20201244828113157,0.03838241099535021
0.02259206601864431,0.22216171984612326,0.0357285360936019
0.02546511940960593,0.24350518395639537,0.03293099819657713
0.028381055755773293,0.26599954480283916,0.03011140537435497
0.03121486618997881,0.2894684121424142,0.027270529455119596
0.033845292266349435,0.31366472578258003,0.024310389482964885
0.03622729256436083,0.33840256399459123,0.0211478895106576
0.038381357423963126,0.3636319808103486,0.01779580542495843
0.040385915717226675,0.38932112497745147,0.01431088150308115
0.04232736669741808,0.4153945875521139,0.010706085701413674
0.04426868726666363,0.4417088674090845,0.006889487748330246
0.04627111413922046,0.4682159480269001,0.0028653957913964178
0.04834426263720371,0.49509605168878573,-0.000953122376783886
0.05046051338100082,0.522629229465294,-0.003923268289166521
0.05260748267185624,0.5506645000466781,-0.00593699578473179
0.05478058079469697,0.5790401720369598,-0.006955582978277069
0.05697873293516463,0.607512120070677,-0.007149314037331666
0.05923554361715752,0.6358619069214003,-0.006810037234348265
0.061583834850727596,0.6639909315312178,-0.0059484373165070974
0.0640496728440424,0.6917522824288833,-0.004574581661403285
0.06665451409816787,0.7190631833298479,-0.00270242618087963
0.06936195630166177,0.745877752988448,-0.000319118892955069
0.07209130843606064,0.7721265746295054,0.0026232736894480054
0.07478830006558468,0.7977536223345566,0.006024187326102086
0.0774219124543823,0.8227138754541006,0.009844220896698352
0.07995423906358382,0.8469519368448484,0.014104127513095773
0.08237477980922848,0.870424815453024,0.019121492392537753
0.08463495680101875,0.8929908775002183,0.02501593958661176
0.08673869408902894,0.9145294095423236,0.03157018855242618
0.08876116179193254,0.9350818027368337,0.03824481440640334
0.09072936923514778,0.9546128474567422,0.04475771605139381
0.09263414061425136,0.9730509873448103,0.051016347064687426
0.0943985456193053,0.9903172027014453,0.05697366923659909
0.09590322078378512,1.0063126387628938,0.06251219128115905
0.09709426718825674,1.0209773746560578,0.06742679001439533
0.09795757656609248,1.034228300176638,0.0714679660961314
0.09849454252210103,1.0459555860608372,0.07432974737389728
0.09875560781090414,1.0561139478200445,0.07576077907747325
0.09883103255171635,1.0646656800823255,0.07573103823079116
0.09861677918425103,1.0718479783030794,0.07316693262790494
0.09830481681601502,1.0778558401160125,0.06859878199920152
0.0977035380040048,1.0821012343848981,0.06228772887522753
0.09720014008988022,1.085156093729419,0.05445867037537813
0.09696248142238573,1.0877836493333843,0.04712969438829728
0.09668280275144676,1.0907994447237825,0.04106167778123487
0.09577932887562952,1.0941863191286436,0.035026948302077594
0.09422523029999869,1.096996132926491,0.02880569126423075
