Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,1.525902,0.549325,-0.183108,0.007568,-0.002319,1.004776
1,1.342794,0.976577,-0.122072,-0.009888,-0.003906,1.006607
2,2.441444,0.854505,-0.122072,0.000610,0.001099,0.995499
3,1.525902,0.793469,0.000000,-0.005371,-0.000122,0.992935
4,2.258335,0.671397,0.000000,-0.009766,0.019043,0.966812
5,-1.709010,-0.305180,0.000000,-0.009644,0.007324,0.980117
6,-1.281758,-0.305180,-0.122072,-0.007691,-0.007568,1.001358
7,-0.793469,-0.061036,0.061036,0.002441,0.003418,0.999893
8,-1.220722,-0.183108,0.305180,-0.001221,-0.005127,1.006485
9,0.061036,0.061036,0.061036,-0.000855,0.004517,0.997086
10,-0.793469,-0.061036,0.122072,-0.006470,-0.003784,1.001846
11,-0.122072,-0.061036,0.000000,-0.004273,0.001099,1.002701
12,-0.183108,-0.183108,0.000000,-0.006714,-0.003662,0.997574
13,0.366217,0.000000,0.000000,-0.003296,-0.004883,0.990982
14,0.183108,-0.244144,0.061036,-0.009277,0.006592,0.992569
15,-0.183108,-0.488289,0.000000,-0.006836,-0.003052,1.001602
16,0.183108,-0.244144,0.000000,-0.001465,-0.002564,1.007340
17,0.000000,-0.122072,0.000000,-0.005859,0.002564,0.998672
18,0.000000,-0.183108,-0.122072,-0.001953,0.000732,1.002090
19,0.305180,0.000000,-0.122072,0.005982,0.006470,0.991836
20,-0.427253,0.000000,0.000000,-0.004517,0.000977,0.998795
21,0.000000,0.061036,-0.183108,0.001343,0.000366,1.004166
22,0.000000,0.427253,-0.122072,-0.002319,-0.003784,1.007706
23,0.427253,0.671397,0.000000,-0.003784,-0.001343,0.993179
24,0.427253,0.732433,0.000000,-0.000244,-0.000610,0.999283
25,0.183108,0.732433,0.000000,-0.005127,-0.006714,0.994522
26,0.854505,0.854505,0.000000,-0.005982,-0.001831,0.996841
27,0.793469,0.671397,0.122072,-0.007568,0.000244,0.991470
28,0.549325,0.427253,0.061036,0.000366,-0.001221,0.995132
29,0.976577,0.671397,-0.122072,-0.007935,0.000366,0.995132
30,0.671397,0.549325,0.000000,-0.005737,0.004150,0.999893
31,0.366217,0.305180,0.183108,-0.004150,-0.003052,0.999893
32,0.915541,0.854505,0.000000,-0.001953,0.005615,0.988907
33,-0.061036,0.244144,0.122072,-0.008179,-0.006592,1.004166
34,1.464866,0.671397,0.183108,0.001465,-0.002686,0.997086
35,0.854505,0.549325,0.183108,-0.007324,0.003540,0.993912
36,0.671397,0.488289,0.122072,-0.003296,-0.001831,0.998672
37,0.976577,0.366217,0.000000,0.001709,0.002075,0.995010
38,1.159686,0.671397,0.183108,-0.010132,-0.000855,0.994278
39,0.854505,0.366217,0.061036,-0.005493,0.005737,0.993668
40,0.671397,0.122072,0.061036,-0.010376,0.005249,0.997940
41,0.122072,-0.183108,0.122072,-0.008789,0.002075,0.995987
42,0.244144,-0.427253,0.122072,-0.008545,0.003296,0.999405
