Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.244144,-0.366217,-0.183108,0.000855,-0.007935,0.986099
1,-0.244144,-0.183108,-0.183108,0.003174,-0.003296,0.985611
2,-1.281758,-0.305180,-0.122072,-0.003052,-0.013306,1.018326
3,0.915541,0.000000,-0.183108,0.007813,-0.004639,0.993301
4,-0.488289,0.000000,-0.122072,0.005127,-0.006226,0.998062
5,0.000000,0.000000,0.000000,-0.000732,-0.007813,0.997696
6,0.000000,0.061036,-0.122072,0.002197,0.003052,0.994522
7,-0.305180,-0.061036,0.000000,0.000732,-0.005859,0.998917
8,-0.061036,-0.122072,-0.122072,-0.000732,-0.010132,1.006729
9,0.061036,-0.122072,-0.183108,0.008057,-0.005371,1.005386
10,0.061036,0.061036,-0.183108,0.006348,-0.007080,0.997086
11,-0.122072,-0.061036,-0.122072,0.002930,-0.004395,0.995865
12,-0.305180,-0.061036,0.000000,0.004273,-0.004273,1.002823
13,0.183108,0.000000,-0.183108,0.000732,-0.004395,0.995743
14,0.000000,0.061036,-0.122072,0.002808,-0.008057,0.991714
15,0.061036,0.061036,-0.122072,0.004150,-0.000855,0.999771
16,-0.122072,-0.061036,-0.244144,0.002808,-0.003296,0.995865
17,-0.305180,0.000000,0.000000,0.001709,-0.008423,1.001602
18,-0.122072,-0.061036,-0.122072,0.006470,-0.005127,1.001846
19,-0.122072,0.000000,-0.122072,0.000366,-0.005982,0.995987
20,0.000000,0.061036,-0.122072,0.006226,-0.005859,0.999527
21,0.000000,0.000000,-0.183108,0.003906,-0.003662,0.992691
22,-0.122072,-0.061036,-0.183108,0.006104,-0.001831,0.992569
23,-0.366217,-0.061036,-0.183108,0.002075,-0.005371,0.997940
24,-0.305180,-0.244144,-0.122072,0.005982,-0.008179,0.994522
25,-0.122072,-0.061036,-0.183108,-0.003052,-0.002441,1.003311
26,-0.549325,-0.061036,0.000000,0.005859,-0.005982,1.004044
27,-0.549325,-0.061036,-0.122072,0.007568,-0.001221,0.995254
28,-0.427253,0.061036,-0.122072,-0.003052,-0.010254,0.997086
29,-0.183108,-0.061036,0.000000,0.001953,-0.003784,0.992081
30,-0.427253,0.000000,0.000000,0.006714,-0.013062,0.994156
31,0.061036,0.183108,-0.183108,-0.002564,-0.006836,0.996963
32,-0.305180,-0.183108,-0.122072,0.009888,-0.008057,0.990127
33,-0.305180,-0.061036,-0.183108,0.006226,-0.005982,0.996841
34,-0.244144,-0.061036,-0.122072,0.003784,-0.003296,0.999283
35,-0.244144,-0.183108,-0.122072,0.002319,-0.006470,0.998428
36,-0.366217,-0.244144,-0.183108,-0.000366,-0.005249,0.993301
37,-0.427253,-0.366217,-0.122072,0.010010,-0.005249,1.002945
38,-0.244144,-0.427253,-0.122072,0.006226,-0.004150,0.994156
39,-0.061036,-0.427253,-0.183108,0.000366,-0.007324,1.004532
40,-0.305180,-0.549325,-0.122072,0.000366,-0.004028,0.999893
41,-0.488289,-0.610361,0.000000,0.009644,-0.002319,1.003433
42,-0.061036,-0.427253,0.000000,0.002197,-0.003784,0.991714
43,-0.488289,-0.366217,0.000000,0.001221,-0.005493,0.996109
44,-0.488289,-0.427253,0.000000,0.007691,-0.006592,1.002579
45,-0.427253,-0.183108,0.000000,0.003052,-0.004028,1.004532
46,-0.854505,-0.305180,0.000000,0.007935,-0.015991,1.011002
47,0.427253,0.000000,0.000000,0.004395,-0.017334,0.998306
48,1.403830,0.000000,-0.122072,0.000488,-0.003174,0.960464
49,-1.342794,0.000000,0.000000,-0.003418,-0.006714,1.005020
50,-0.793469,-0.366217,0.000000,-0.001709,-0.014649,1.005264
51,0.610361,-0.244144,-0.244144,0.004883,-0.001465,0.983047
52,-1.342794,-0.305180,0.000000,-0.002808,-0.008057,1.012467
53,0.000000,-0.244144,0.000000,0.007568,-0.005737,1.011002
54,0.000000,0.000000,0.000000,0.002441,-0.003906,0.994766
55,-0.061036,0.061036,0.000000,0.004395,-0.008545,1.008316
56,0.244144,0.122072,-0.244144,-0.000488,-0.005249,0.995865
57,0.366217,0.183108,-0.183108,0.001709,-0.003174,1.005142
58,-0.122072,0.000000,0.000000,0.000366,-0.006958,0.994034
59,-0.183108,-0.061036,-0.183108,0.007813,-0.003418,0.996231
60,-0.183108,-0.061036,-0.183108,0.000122,-0.008179,0.997574
61,-0.488289,-0.061036,-0.244144,0.001221,-0.003174,0.995987
62,-0.122072,-0.061036,-0.183108,0.007202,-0.007691,1.002213
63,0.122072,0.061036,-0.183108,0.001587,-0.001221,1.002335
64,0.000000,0.122072,-0.122072,0.002075,-0.002808,0.997818
65,0.000000,0.000000,-0.244144,0.004150,-0.005982,1.000381
66,-0.244144,-0.061036,-0.183108,0.003662,-0.008545,0.998184
67,0.000000,0.000000,-0.183108,0.008057,-0.006836,1.000015
68,-0.366217,-0.061036,-0.244144,0.000855,-0.006592,0.993790
69,-0.732433,-0.244144,-0.183108,0.002930,-0.007324,1.000137
70,-0.183108,-0.183108,-0.183108,0.000488,-0.008545,1.006485
71,-0.427253,-0.183108,-0.183108,0.002319,-0.007324,1.000992
72,-0.061036,-0.122072,-0.122072,-0.000488,-0.003296,0.997696
73,-0.244144,-0.183108,0.000000,0.004761,-0.009155,0.994400
74,0.366217,0.061036,-0.122072,-0.001343,-0.004639,0.993301
75,-0.122072,-0.061036,-0.122072,0.005127,-0.002319,0.999893
76,-0.244144,0.061036,-0.122072,-0.001587,-0.005982,0.993790
77,-0.183108,-0.061036,0.000000,0.002075,-0.008911,0.995499
78,-0.305180,0.183108,-0.122072,0.003052,-0.007446,1.001480
79,-0.061036,0.122072,0.000000,0.000122,-0.006714,1.004288
80,0.000000,0.122072,-0.122072,0.000977,-0.004395,0.994888
81,0.061036,0.305180,-0.244144,0.000610,-0.008545,0.995377
82,0.000000,0.122072,-0.122072,0.006226,-0.006470,0.996109
83,0.000000,0.183108,-0.122072,0.003784,-0.000732,0.994522
84,0.183108,0.122072,-0.122072,0.002319,-0.004150,0.993057
85,-0.244144,0.000000,-0.122072,0.004028,-0.006348,0.999405
86,0.061036,0.061036,-0.183108,0.000855,-0.006226,0.994888
87,0.183108,0.122072,-0.122072,0.008301,-0.007568,0.997574
88,0.000000,0.061036,-0.122072,0.003052,-0.004028,0.992569
89,0.061036,0.000000,-0.122072,0.001465,0.000000,0.998672
90,-0.244144,-0.061036,0.000000,-0.001709,-0.003418,0.998184
91,-0.305180,-0.061036,-0.122072,0.001465,-0.004517,0.998428
92,-0.610361,-0.061036,-0.122072,-0.002930,-0.002808,1.001236
93,-0.732433,-0.183108,-0.122072,0.000000,-0.008789,1.002457
94,-0.183108,-0.244144,-0.183108,0.000366,-0.006104,1.001114
95,-0.488289,-0.244144,0.000000,0.000732,-0.003662,1.005142
96,-0.122072,-0.244144,-0.122072,0.002686,-0.008301,0.999405
97,0.305180,-0.183108,-0.122072,0.000366,-0.000488,0.993057
98,-0.732433,-0.305180,-0.122072,0.001343,-0.004761,0.991958
99,-0.244144,-0.305180,0.000000,0.002197,-0.009888,1.007095
100,-0.061036,-0.122072,0.000000,0.003540,-0.000855,0.999039
101,-0.427253,-0.244144,0.000000,0.001587,-0.008057,1.001724
102,0.000000,0.000000,-0.122072,0.007202,-0.007446,1.006119
103,-0.183108,-0.061036,0.000000,-0.005127,-0.005737,0.994766
