Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
0,-0.244144,0.000000,0.000000,0.003418,-0.014527,0.996841
1,-0.488289,-0.061036,0.000000,0.007324,-0.020020,1.009171
2,0.000000,0.000000,0.000000,0.006104,-0.017212,1.011002
3,0.488289,0.244144,-0.183108,0.006470,-0.018311,0.998184
4,0.000000,0.183108,0.000000,0.004150,-0.016968,1.000870
5,0.793469,0.183108,0.000000,0.005493,-0.018189,0.997208
6,0.061036,0.061036,-0.122072,0.003906,-0.014282,0.994888
7,0.244144,0.000000,-0.183108,0.004639,-0.010498,0.998550
8,-0.366217,-0.244144,-0.122072,0.001465,-0.017700,1.004044
9,0.061036,-0.122072,0.000000,0.004273,-0.018799,1.005264
10,-0.183108,0.000000,-0.122072,0.004273,-0.017334,1.006485
11,-0.061036,0.061036,0.000000,0.001343,-0.011963,1.000015
12,0.000000,0.061036,0.061036,0.008667,-0.015137,1.003677
13,-0.122072,0.061036,0.000000,0.002441,-0.018799,1.000381
14,0.061036,0.122072,-0.122072,0.010376,-0.017945,1.004410
15,0.000000,0.244144,0.000000,0.001953,-0.016846,1.003067
16,0.305180,0.305180,-0.122072,0.003418,-0.020996,0.998795
17,0.244144,0.244144,0.000000,0.002808,-0.015259,1.002823
18,0.488289,0.305180,-0.122072,-0.002808,-0.018067,0.997574
19,0.122072,0.000000,0.000000,0.001099,-0.018799,1.000992
20,1.159686,0.061036,0.000000,0.011597,-0.005127,0.985245
21,-1.220722,-0.061036,0.000000,0.000366,-0.023682,1.008072
22,1.037613,0.183108,0.000000,0.003174,-0.013306,0.991226
23,-0.427253,-0.061036,0.000000,-0.007202,-0.011719,0.990860
24,-0.549325,-0.061036,-0.122072,0.006836,-0.025635,1.010147
25,0.366217,0.000000,0.000000,0.005005,-0.009277,0.994156
26,-0.549325,0.000000,0.061036,0.001831,-0.010864,0.990005
27,-1.098650,-0.061036,0.000000,0.007446,-0.022339,1.003677
28,0.183108,0.183108,0.000000,0.007568,-0.013550,1.011246
29,0.000000,0.244144,-0.122072,-0.000366,-0.014527,1.000015
30,-0.488289,0.183108,0.000000,-0.002319,-0.028809,1.010880
31,1.464866,0.305180,0.000000,0.008545,-0.004761,0.991226
32,-0.671397,-0.061036,0.000000,0.000855,-0.017212,0.996719
33,0.732433,0.000000,-0.122072,0.006104,-0.009888,1.009659
34,0.000000,-0.183108,-0.183108,0.003052,-0.016602,0.994522
35,-0.122072,-0.427253,-0.183108,0.003052,-0.019287,1.000992
36,0.915541,-0.671397,-0.122072,0.020752,0.000488,1.000626
37,-1.525902,-0.244144,-0.183108,-0.006226,-0.017945,1.005997
38,0.488289,-0.183108,0.000000,0.005371,-0.021729,1.008560
39,0.366217,0.122072,-0.183108,0.005615,-0.004883,0.982925
40,-1.709010,-0.305180,0.061036,0.010010,-0.029786,1.016495
41,2.136263,0.549325,-0.183108,0.004883,-0.009277,0.990005
42,-1.159686,-0.427253,0.000000,0.011475,-0.012940,1.011490
43,0.671397,0.183108,-0.122072,-0.005615,-0.016114,0.999649
44,-0.061036,-0.610361,0.000000,0.021118,-0.013916,1.009781
45,0.061036,-0.183108,-0.244144,-0.006226,-0.016724,1.001724
46,0.183108,-0.671397,-0.122072,0.009644,-0.009155,1.004044
47,-0.732433,-0.549325,-0.183108,-0.006348,-0.016602,1.004044
48,0.610361,-0.610361,-0.244144,0.025025,-0.017945,1.006851
49,-0.793469,-0.488289,0.000000,-0.009277,-0.020996,1.013687
50,1.281758,-0.610361,-0.122072,0.026001,-0.008423,1.017716
51,0.000000,0.061036,-0.183108,-0.005615,-0.017090,0.994766
52,0.366217,-0.488289,0.000000,0.008057,-0.018067,1.014420
53,1.281758,-0.366217,-0.244144,0.015503,-0.009033,0.995132
54,-0.366217,-0.183108,0.000000,0.009155,-0.022827,1.017716
55,2.014191,0.549325,-0.122072,0.008911,-0.021241,1.020768
56,2.563516,1.037613,0.061036,0.016236,-0.017578,1.020157
57,3.234913,1.525902,0.305180,-0.006348,-0.029419,1.020523
58,6.286717,2.197299,0.061036,0.007813,-0.024903,1.016983
59,6.164645,1.892119,0.183108,0.001465,-0.028199,1.024796
60,9.399557,2.136263,0.061036,-0.003174,-0.013306,1.004166
61,9.277485,1.464866,0.000000,-0.008667,0.010498,0.961929
62,6.836042,0.427253,-0.366217,-0.007080,0.030396,0.968887
63,2.746624,-0.488289,-0.488289,-0.014160,-0.013062,0.977432
64,4.150454,-0.610361,-0.366217,0.011231,-0.011109,1.009415
65,3.723201,-0.305180,0.000000,0.018921,-0.007691,1.035904
66,4.455634,0.305180,0.061036,0.004150,-0.005493,1.001114
67,3.601129,0.488289,0.244144,0.009155,-0.005859,1.014542
68,4.699779,0.732433,0.183108,-0.002075,-0.002564,1.006363
69,4.577707,0.671397,0.122072,0.003174,-0.009888,0.995743
70,5.371176,0.305180,0.061036,0.018067,0.003784,1.002335
71,4.455634,0.427253,-0.122072,-0.019165,0.002930,0.989151
72,4.882887,-0.244144,-0.427253,-0.009155,0.001587,0.989883
73,3.967346,-0.793469,-0.366217,0.007080,0.002197,0.982559
74,3.601129,-1.403830,-0.366217,0.004150,0.008423,1.008804
75,4.333562,-1.586938,-0.549325,-0.006226,0.003784,0.989883
76,3.173877,-1.953155,-0.488289,-0.003540,0.002930,0.988785
77,3.967346,-1.953155,-0.427253,0.009277,-0.000122,1.000748
78,3.601129,-1.831083,-0.305180,0.012085,0.003296,1.010758
79,4.882887,-1.342794,-0.305180,0.011719,0.014282,1.008804
80,3.662165,-0.976577,-0.122072,0.001465,0.008789,0.999771
81,4.638743,-0.671397,-0.183108,0.014527,0.010742,0.991348
82,3.356985,-0.915541,0.000000,0.010498,0.012207,0.995865
83,3.540093,-0.488289,0.000000,0.017823,0.012818,1.007218
84,3.234913,0.305180,0.183108,-0.000610,0.001099,0.998184
85,3.906310,0.366217,0.488289,0.006958,0.018921,1.001114
86,3.112840,0.549325,0.671397,0.007691,0.011109,1.001724
